,Mean-accX,Range-accX,Var-accX,Median-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,label
0,4158.62,6444,3153323.75,2452,-16741.62,5279,2356575.5,-15525,1803.65,4631,2012225.87,-466,873.63,9503,8488404,-38,-1665.97,12322,14631236,-1088,43.8,6840,4087042.5,-939,4
0,6398.97,4367,2045615,8141,-15682.63,3261,1508977,-13602,14.49,4111,2327329.75,1421,903.61,6213,3266739,1495,-4995.96,13147,10339674,-6770,1261.2,7255,4489123.5,887,4
0,9130.1,4375,1817258.87,6093,-13754.75,3347,950668.81,-15651,966.29,6750,5432633.5,-2551,-4270.91,11494,12347022,-3948,4431.1,13696,15277875,3951,-223.52,7900,5781465,-3682,4
0,7160.1,3080,742626.81,8229,-15253.12,1627,232720,-14467,1577.07,2609,827895.37,3231,1366.32,7014,5443778.5,3396,-3761.52,10539,13082556,-5908,1677.03,7909,3313009.5,3216,4
0,6518,4939,1815715,5926,-17049.68,3188,740194,-16240,1579.76,5553,2476607,2570,-3021.23,15395,23060340,2602,1996.95,12821,13965638,838,-16.1,12996,15461043,5569,4
0,5426.28,5819,2071778.37,6875,-17747.13,2387,675605.06,-18463,-183.54,8042,4600377.5,4268,-324.24,19698,35148404,-4959,1912.26,18536,33626756,2983,1478.8,12565,12800947,-513,4
0,2652.99,10385,9280036,3481,-15912.96,10375,10895570,-17766,2629.75,7138,4864419,1008,2074.67,15493,30637084,-1007,-3336.67,24243,74430072,7094,-381.52,12127,14648782,-1273,4
0,785.66,12711,18127590,8506,-12674.5,3490,1481323.62,-10566,9105.29,3885,1214277.87,7383,-796.65,5096,3211837.5,2062,3193.25,9346,7092698,-898,1468.53,5740,2334912,4237,4
0,-476.53,7249,5788253,-4372,-16158.03,2689,746835.68,-14190,1499.45,9407,8432933,6448,-1100.39,9499,9769302,-2865,78.62,22937,38723572,2084,-2137.77,7864,4701902,-1815,4
0,-176.57,3524,1049739.62,2233,-16742.3,1496,253719.01,-16824,-587.21,2255,621737.93,-560,-1086.37,5811,2782737,-1362,3870.71,11311,13159590,3043,1036.3,7113,3903748.5,-2391,4
0,94.93,1876,293021.46,-1152,-16663.63,1116,183105.15,-16517,110.6,2890,664185.68,138,-617.27,4650,1837481.25,-405,4737.85,12756,17306078,-779,-1283.95,3269,1083303,-584,4
0,2686.64,3464,991571.93,629,-16566.27,1359,272910.62,-16922,-1312.41,3086,790454.31,670,1694.89,7972,4694219,-173,-8330.48,13833,19164940,-4190,-485.4,7373,4949059.5,-3707,4
0,2356.67,2375,505116.18,2862,-16892.83,1534,267396.87,-16193,-114.97,2716,796516.62,1150,-647.28,9130,7456310.5,-3744,4632.33,13988,23304164,-144,-852.87,8419,6321570.5,-3408,4
0,2727.25,3371,851906.81,2465,-16503,1992,356849.81,-16588,-2396.32,5842,3167835.25,-604,-1623.93,10035,5080080.5,1647,-1566.31,17913,19469788,-1882,681.88,6268,2488720.5,2227,4
0,6141.5,3484,640731.93,3441,-14865.08,2072,491378.18,-15126,-1235.65,9351,9023741,-6989,-1155.4,7205,2163666.5,-6118,5122.63,12970,21869156,10582,1044.04,3359,663587.81,-755,4
0,3152.2,617,28309.48,3518,-15231.5,188,2742.33,-15295,5019.02,511,22414.98,4698,-497.34,373,11371.03,-421,517.52,617,36148.32,845,209.78,808,43996.48,584,4
0,3111.74,934,56379.69,2902,-15510.89,1318,141061.93,-15158,5227.66,1119,84420.75,5134,-531.51,1075,67780.25,-519,-457.69,2734,709508.31,276,232.58,998,48551.2,111,4
0,3698.73,1839,328763.25,3258,-15683.76,1274,169419.59,-14613,4477.81,2009,419314.68,5206,-523.75,2019,359090.31,-590,1464.27,5295,1557557.75,320,-256.73,3584,777327.68,-23,4
0,3811.79,2160,547979.06,2707,-15516.37,645,127115.1,-14934,4908.38,1892,339003.31,5543,607.84,1060,115607.23,185,-4525.17,5797,3839037.75,-2565,1851.37,2291,516075.9,1932,4
0,4043.82,1502,221582.9,3056,-15417.49,1994,489984.81,-14764,5104.59,3728,1531488.5,6033,-1141.8,3864,1326038.75,562,3209.14,12936,18778518,-3935,-914.15,6782,3844258,2497,4
0,4228.54,1916,451245.87,3180,-15422.47,923,193470.26,-15126,4849.05,2258,788416.5,5597,-499.68,921,95553.32,39,-1381.62,5380,3060315,-1735,677.88,3573,1404030.25,1107,4
0,3287.21,1312,207624.45,3863,-15560.85,977,156683.03,-15521,4897.36,1681,362145.87,3850,-480.25,2061,366301.25,-170,949.91,3098,978258.62,1648,146.22,3566,1088186.25,-862,4
0,3177.72,1460,178286.95,3853,-15612,1359,230725.81,-15584,4931.27,2201,748302.75,3864,-179.75,2059,352244.84,-918,125.86,6520,3082105.5,1641,-26.78,4901,1901576.5,87,4
0,3724.71,788,51264.91,3347,-15400.66,1250,220215.14,-15063,5500.27,1575,280035.09,5388,-121.55,2019,415981.43,-883,-1812.96,3811,1649422.75,-3408,1271.04,4243,2291667.75,2754,4
0,3916.81,745,48600.49,3907,-15776.39,1672,221238.71,-14429,4567.55,2745,631589.25,6449,-1049.21,4301,1121279,-1166,1698,5054,1869829.5,403,-717.38,6194,3076451,171,4
0,3769.92,1218,150715.98,3513,-15656.23,901,157735.06,-15442,4714.43,1264,172105.5,4070,-362.98,3392,872959.81,1801,-1015.4,6070,3439739,-1808,788.83,8221,6473996,-455,4
0,3792.16,1817,338873.96,4372,-15901.8,570,126746.21,-15577,4334.19,1549,188440.76,4035,-652.8,2972,874297.18,607,938.17,7524,6140558,-2033,-41.88,7779,5417287,3715,4
0,3077.98,2669,455616.25,3058,-15819.36,1638,313413.96,-15550,4702.52,2649,752889.12,5265,-773.06,3820,1808124.62,-238,3379.46,6316,3186970.25,3025,-455,5725,2893545.25,147,4
0,2659.28,1879,469517.68,1832,-15911.13,683,132291.34,-15811,4359.19,1537,162559.53,3440,-472.64,2926,897910.06,105,577.03,8790,6870068.5,4747,-632.22,5708,2947639,-802,4
0,2704.07,2442,693589.62,3107,-15814.14,937,157572.34,-15556,4757.92,1994,346911.75,3933,-27.41,2019,224693,718,-2829.04,5608,2503495,-1878,1789.38,7267,4173197.5,637,4
0,2861.12,1409,290120.4,2259,-15840.56,793,144997.95,-15076,4656.04,2592,582607.5,5868,-963.89,2700,649992.56,-1290,1611.74,9280,5846862,-2471,-472.57,5197,1677373.62,2558,4
0,1761.22,2589,925418.62,2936,-15845.73,658,149859.06,-15777,4454.14,1804,363887.68,3292,-271.44,1321,195610.15,-782,-1762.37,13054,16364879,6214,999.19,3055,874169.75,-833,4
0,2436.98,1882,525746,2897,-15673.01,326,109125.28,-15413,5072.88,772,36962.77,4897,-629.99,1409,174928.65,-546,1117.19,6301,4510560.5,-1899,130.18,3971,1763977.25,661,4
0,2267.54,1571,274726.15,1336,-15779.7,568,117179.43,-15355,4904.34,1408,195723.7,5571,-519.8,1812,277920.59,-1032,794.12,3280,943225.81,-1099,-400.4,2758,452794.96,1290,4
0,2607.99,2265,699307.37,2104,-15607.17,876,131130.76,-15782,5140.59,1137,112884.5,4373,-345.14,1103,98249.61,-389,-910.12,4656,1306843.5,1470,332.33,2370,407507.62,430,4
0,2881.38,1234,186825.06,3443,-15419.14,809,151289.34,-15232,5614.19,1368,225734.56,5070,-378.22,2364,482417.75,247,-419.82,1810,288417.71,573,593.27,2412,501885.62,-824,4
0,3187.59,1054,121838.21,2675,-15745.84,568,127070.42,-15241,4682.48,2088,282776.75,6045,-611.78,2000,289428.75,-488,250.06,2342,481724.68,-139,37.31,3716,1150173.25,-616,4
0,2958.89,1058,82741.96,3262,-15441.9,811,149618.14,-15510,5548.53,1716,239054.21,4529,-369.42,1809,385092.56,39,-476,2592,528825.68,823,412.23,4277,1883557.62,-204,4
0,3407.18,695,33878.04,3515,-15511.6,322,106743.32,-15333,5314.87,310,21542.01,5226,-362.67,1562,179713.06,-658,238.78,2153,289668.59,-984,-15.14,1606,271289.96,721,4
0,2589.96,784,57545.15,2802,-15575.45,1163,276300.4,-15082,5057.66,2787,1079656.5,5492,-871.05,1822,245662.37,509,655.38,3188,1228364,214,152.54,2643,797380.93,-585,4
0,2828.94,1443,92022.68,2770,-15557.31,1144,231550.21,-15695,5079.21,2336,657056.18,3815,-125.66,1947,227806.9,-547,-617.17,4462,2808958,882,478.73,2230,714231.81,-213,4
0,3124.82,1813,241030.78,3650,-15682.31,539,118288.73,-15063,4947.52,1278,137052.68,5224,-449.75,2334,591086.81,-1290,1089.62,4033,1649313.5,-1154,-50.61,3182,758856.81,1576,4
0,2997.4,2094,369671.75,2045,-15508.59,1205,215868,-15016,5220.21,2370,726400.37,5678,-714.6,2697,535960.93,1032,-1353.75,7313,4172129.25,-158,833.19,4897,2362813.5,-238,4
0,3277.29,992,89394.47,3770,-15679.15,1269,184789.59,-15744,4734.94,1741,331323.68,3980,-305.01,1711,303532.28,-857,-161.91,4492,1650373.75,2079,209.14,4823,2128838.5,17,4
0,3480.69,1893,301027.87,3850,-15793.6,624,122862.78,-15480,4319.14,1529,233001.92,4451,-423.14,1411,225886.78,-633,669.64,4612,1712607.62,-2390,-5.14,3092,656725.31,2114,4
0,3127.37,1337,214012.7,2440,-15678.67,968,183571.21,-14994,4663.86,2193,691018.37,5313,-882.6,1566,151733.75,10,953.15,4529,2071757.62,-371,-43,3616,1336884.87,653,4
0,2769.27,1704,332973.37,3581,-15651.17,1100,218507.68,-15754,4765.78,2256,705027.25,3515,-52.15,2201,354419.03,-1130,-75.3,7154,5900857.5,2742,588.12,4308,1269982.75,308,4
0,3098.77,767,63949.35,2585,-15690.2,987,126226.72,-14791,4834.9,1588,225770.35,5781,-676.08,1186,78446.11,-1176,130.35,6234,2906043,-3500,4.2,4038,883092.37,3074,4
0,3137.74,1087,63143.83,3082,-15721.94,353,107162.16,-15227,4715.24,984,66312.36,4564,-422.62,1032,82352.33,-631,283.01,1742,276592.62,340,123,3324,1006723.68,318,4
0,2713.03,1432,171090.57,2216,-15489.56,920,156718.54,-15232,5479.52,1525,201069.85,5349,-262.63,1336,151129.34,-163,-1797.4,3221,526855.81,553,1133.7,3641,1121679.12,-591,4
0,3249.1,683,52331.83,3536,-15718.79,322,108408.05,-15352,4654.73,625,68231.39,4595,-776.41,994,87059.57,-436,1106.43,3597,708404.06,-481,-377.11,3447,938928.87,360,4
0,3313.36,373,16376.46,3140,-15752.97,78,101346.32,-15483,4408.99,175,12123.29,4344,-511.01,319,10211.25,-639,-44.47,1317,158003.21,-452,250.94,2232,411582.31,1640,4
0,3270.29,210,7586.96,3148,-15739.22,113,102117.73,-15446,4412.04,162,10226.62,4280,-431.96,226,4137.63,-499,-14.09,935,66439.34,404,238.02,566,18559.84,-70,4
0,3026.99,1579,235174.54,3341,-15606.38,551,136476.65,-15513,4829.1,1286,171915.95,4220,-64,1362,127596.75,-260,-1898.04,3682,1281724.5,-421,806.28,2592,450045.9,549,4
0,3818.52,1113,97031.62,3883,-15843.63,401,111506.46,-15297,3955.96,924,78864.31,4553,-598.62,1042,83727.56,-857,230.08,5403,2609985,-2723,128.15,3457,1016592.81,2160,4
0,3045.29,631,25268.09,2979,-15568.83,820,159294.04,-15625,5040.64,1723,259307.98,3908,-324.01,1419,250968.4,172,-209.7,2451,561491.18,936,398.18,3162,1111686.25,-131,4
0,3284.11,963,69277.8,3481,-15912.38,619,125763.71,-15301,3907.65,641,53858.89,4159,-1022.04,1525,167137.26,-410,3879.67,7996,4736736.5,-147,-859.4,3646,1235252.87,1071,4
0,3005.34,2139,525435.87,2608,-15880.33,585,118275.91,-15571,4047.83,1200,198537.81,4242,-955.02,1969,311556.09,-1949,1911.25,11365,14050245,7838,-432.61,3911,1131093.12,-2022,4
0,2773.03,2133,330609.03,4082,-15788.23,473,115995.55,-15683,4550.52,1666,227074.34,3508,311.12,1562,210728.2,13,-1820.02,5336,1958701.87,-1387,743.61,3938,1278697.62,2084,4
0,3381.36,1548,151923.95,2281,-15697.46,517,133118.93,-15494,4648.47,1600,242420.04,4865,-586.46,3530,1200483.5,1186,-1596.82,12489,22076290,-6717,951.69,6434,5811082,3450,4
0,3467.43,742,35065.48,3397,-15747.79,259,105124.03,-15469,4297.07,346,23018.03,3996,-623.29,1205,99787.33,-1295,376.88,3373,1253688.37,1557,225.59,981,199303.7,-152,4
0,3268.47,445,23421.47,3356,-15746.91,266,104615.04,-15491,4360.38,264,12676.6,4146,-433.47,440,14528.3,-445,102.42,1130,95382.32,608,223.39,1608,167572.06,227,4
0,2793.53,1499,184014.54,3093,-15629.52,1133,206879.62,-15507,4893.93,1597,298672,4285,92.05,1855,306381.53,-543,-4392.51,7398,5765602.5,-332,1765.91,2902,582461.75,421,4
0,3888.71,572,40321.08,3513,-15721.87,228,104370.85,-15277,4120.7,908,66656.05,4684,-600.28,469,23932.73,-860,-287.31,3284,839099.62,-2413,214.22,1767,122452.07,1401,4
0,3171.41,996,109508.75,3668,-15725.8,876,150915.54,-15403,4596.83,1792,297833.18,3803,-349.89,2295,402553,-525,880.55,1255,159903.76,915,-178.36,5517,2069415.87,52,4
0,3403.61,1090,60062.72,2730,-15942.46,469,114358.03,-15359,3887.6,864,57534,4297,-802.06,1916,269147.87,-1003,1532.45,3904,1000907.12,1116,6.01,3297,930973.25,-709,4
0,2406.37,2170,407881.71,3069,-15569.69,1067,145798.54,-15635,4892.21,1572,191527.62,3904,-333.98,1490,203571.56,155,-25.71,7603,5896795,2545,331.26,2997,424633.15,-870,4
0,2793.37,779,65380.5,2527,-15582.07,368,106605.11,-15355,5165.28,294,18870.96,5208,-328.04,1551,279074.9,238,-1382.93,4331,2259018.25,-3279,711.85,3470,1053401.62,2254,4
0,3354.05,1270,179202.26,3010,-15704.68,938,162557.62,-15028,4815.37,1923,339435.03,5001,-704.32,2634,576746.31,-269,1815.82,7914,6949638,-2270,-199.14,4638,1982166.87,1280,4
0,2584.86,1749,213212.45,2851,-15630.59,778,125610.04,-15213,5333.67,1555,166633.18,5431,-181.09,2388,388815.4,-613,-1886.5,7024,4538806,2059,554.6,5641,2281911,-57,4
0,3497.8,742,42185.37,3315,-15636.83,657,149390.65,-15250,4686.43,1206,190003.06,5019,-639.72,3152,887808.06,1493,-151.63,8729,5391840,-4043,314.43,3993,1131132.5,1522,4
0,3029.22,518,29041.08,3199,-15775.24,247,102506.18,-15603,4395.49,614,44466.12,4055,-628.89,767,65390.23,-857,606.75,5730,2688915.75,4693,-17.65,4506,1394196.12,-2664,4
0,3401.22,1376,80478.56,3168,-15934.61,477,118023.82,-15558,3806.57,1826,247601.48,3968,-375.16,2046,315532.59,-876,-11.59,3165,725236.5,-669,435.73,2053,400699.18,583,4
0,2588.76,1433,194714.87,2229,-15627.89,567,123733.1,-15574,5050.85,1028,111782.33,5004,-151.72,2194,440129.68,1047,-2516.93,5161,1537467.37,879,978.33,3667,931638.18,-167,4
0,3203.98,1237,100849.03,3225,-15771.02,260,106163.93,-15465,4555.68,974,69732.78,4329,-347.87,1777,200288.29,31,1010.78,7128,6142006.5,-2662,-0.23,3006,859268.25,1040,4
0,2254,1421,139469.48,2172,-15447.48,952,163227.95,-15375,5519.89,2276,432851,5157,-854.86,2702,460006.46,937,1443.5,3235,779658.81,3366,-349.22,3288,674097.25,-1835,4
0,2740.44,1596,266569.56,3177,-15671.37,1289,231598.98,-15580,4933.54,2665,953443.18,3970,-178.8,2179,550564.25,-680,1559.65,4900,1363757.87,1007,-394.76,2610,537730.56,-91,4
0,5283.44,994,70712.66,5278,-14997.48,1426,95500.57,-14675,-5491.52,9820,7681609.5,-12553,3408.32,14761,18098014,12894,4655.54,17081,30719682,14542,1285.8,4485,1804844.5,3676,5
0,6060.87,3584,835094,5303,-14833.53,13163,7290092,-15667,-2232.07,3606,1251287.87,-3132,191.87,2493,759036.93,-780,1035.29,7716,4890929.5,-950,63.58,10102,5174648.5,-228,5
0,5802.64,4853,1898538.87,5898,-14471.47,13067,7967327.5,-15017,-336.76,4230,1597532.12,100,-1069.1,6030,2664924.75,-529,-113.31,9105,3152273.25,-1523,-243.77,15064,10210360,2652,5
0,7033.09,4202,1472873.12,7901,-14798.39,11676,5627133,-13905,355.36,3581,487014.56,-1113,-111.38,3802,958401.62,-1790,388.93,7267,4266209,1805,988.72,10281,8959603,2481,5
0,6592.52,3259,787576.62,6937,-15354.25,12511,6094516,-14845,700.37,4713,1954193.12,2555,-956.25,7915,5338382,1267,65.32,7106,3257364.5,1395,27.69,10619,8209586,3563,5
0,5511.05,3806,1349255,5538,-15515.18,11813,5933430.5,-16546,1232.17,2549,499241.71,872,228.05,7158,4062384,3109,-462.85,4256,1267844.75,-882,586.51,12746,13944718,6619,5
0,5637.08,2405,426038,5835,-15435.48,12414,6203234.5,-15511,1461.06,1592,230471.43,1762,-169.54,4776,1859366.37,2560,-0.74,4895,1626130.12,-1877,61.83,7214,5706090,4041,5
0,5561.76,2389,514455.03,5618,-15445.97,11541,5058843,-15223,835.18,2655,538958.81,1769,-287.01,4276,1616142.87,561,-509.43,5857,1996055.5,-1292,52.42,6015,4504245,2989,5
0,6137.02,2230,520019.59,6371,-15426.68,10536,4183828.5,-14992,73.12,2104,372039.18,834,-629.12,3827,1417334.25,-120,-363.63,3050,671712.56,-907,6.97,5553,2631451.25,1411,5
0,5967.9,2798,807356.18,7149,-15432.61,10714,4212014.5,-14646,-361.6,2451,439689.87,-319,-289.62,5250,2538339.75,-194,-469.77,5617,1949999,-1047,169.02,6624,4289672.5,1990,5
0,6317.92,2090,306244.5,6692,-15549.09,10314,3877095.25,-14696,-463.55,1046,111789.32,-668,-210.81,4442,1567711.25,-818,-126,4050,1190421,-678,525.42,5037,2229497.25,343,5
0,6201.76,2039,275909.84,6276,-15456.74,10518,3927525.5,-15187,-498.51,1203,118906.76,-884,-461.46,2405,351083.03,-706,512.64,3225,432506.9,-724,55.11,3863,984596.5,768,5
0,6116.29,3267,714532,6533,-15448.05,11270,4295304.5,-15161,-23.91,1967,272990.09,354,-439.55,3036,702830.75,-1109,27.77,8592,3072287.25,386,51.9,5279,1935326.25,1032,5
0,6954.15,3284,1149676.75,6723,-15213.48,11175,4962673.5,-14756,316.5,2744,469574.12,108,-696.43,4054,1564842.12,-259,21.08,7203,1924007.25,1458,36.96,5977,2969391.75,868,5
0,7875.42,2630,509564.12,8466,-14964.81,10248,4444445,-14032,-1477.57,2913,767988.62,-546,-628.23,6230,2194073,-459,-417.1,12355,6591879.5,-520,448.88,4037,1151466.87,945,5
0,7727.81,2069,286158.75,8346,-15031.12,10076,3980685,-14214,-1468.83,1746,258783.34,-1859,-452.98,4760,1554811,-46,67.66,10589,4834097.5,276,671.94,3990,1286675.62,1275,5
0,7595.32,2239,357005.75,7744,-15077.66,10696,4620292,-14898,-1635.38,3639,840802.18,-1408,-559.76,4797,1814663.25,955,87.85,12267,6586918,-464,257.98,4699,1775775.25,2036,5
0,7780.23,2520,295299.96,7796,-15065.19,10925,4872457.5,-14651,-1845.05,3235,752970.06,-1243,-492.4,6300,3390776.25,923,-576.12,10138,4187411.5,-881,449.4,6295,3199820.5,2792,5
0,7308.34,2519,461293.18,7736,-15270.98,10035,3968139.5,-14969,-1764.36,3601,1105532.25,-1389,-315.59,5199,2134292.25,1353,-657.28,11160,6833758,138,176.43,5934,2107595.75,3275,5
0,7480.81,3324,772432.37,7580,-15001.98,11169,4883870,-14638,-2429.35,5124,2709630,-1752,-316.55,4590,1619021.87,-46,-147.33,15113,10528426,882,131.59,5291,2150315,1708,5
0,7333.96,2605,485387.46,7674,-14969.72,11205,4996516,-14253,-1785.27,4398,1468863.25,-1972,-170.45,4769,2871817,193,-339.13,13083,8722085,1821,438.27,5468,3061818.25,2595,5
0,6682.62,2803,694393.06,7562,-14672.25,10810,4828122,-14430,-1601.93,3977,1219943.62,-1900,-374.37,4234,1794386.75,-687,-96.82,12476,7099575,1479,261.97,5944,3486287,2112,5
0,6502.17,2767,549899,6484,-15481.41,10554,4370516,-14839,-1357.88,5318,2735917,-1084,-190.01,6351,3542327.25,159,-553.76,14691,9924571,1524,317.24,7743,4907412,2188,5
0,7069.42,2921,489455.37,6939,-15013.33,11404,4883936.5,-14463,-2642.94,6488,3943931.5,-2195,-245.5,5977,3723155.5,-351,-519.74,14614,11762131,2634,302.82,6553,2964031,1585,5
0,7656.37,3473,691750.93,7380,-14421.41,10634,4336229.5,-13902,-2970.58,4243,1283287.75,-3092,-406.91,5272,2504023,-399,-358.03,12793,7072359.5,1413,545.76,6353,3177156.5,1819,5
0,7708.17,2569,555029.5,8550,-14590.91,10054,3623169.5,-13653,-3009.25,2849,507744.62,-3150,-147.98,8011,2930309,-441,-442.52,9976,5594206.5,-278,373.78,5750,2218258,2028,5
0,8564.34,3491,685494.56,8400,-14280.26,10080,4075207.75,-14176,-2393.92,3559,987677.68,-2126,-513.42,3358,685925.18,-1342,-15.61,10841,5738007,737,-47.7,3947,871047.5,432,5
0,8695.37,2407,390779.28,8271,-14319.03,10514,4075853.75,-14160,-2813.06,4291,1459195.5,-2190,-678.79,5347,1640886.75,-324,-557.95,10895,5439958.5,-229,88.39,4053,963188,1419,5
0,8173.15,2730,530673.5,8917,-14268.9,10329,4281163,-13910,-3841.84,3810,978012.75,-3619,-156.4,4419,2221276.75,342,-299.62,12143,7007182,-3014,284.75,4173,1712749.12,1843,5
0,8013.86,2028,264265.96,8162,-14726.8,10582,4878302,-14237,-2862.68,2412,436063.4,-3191,-384.03,4485,2071974.12,1864,51.39,8971,3698010.25,43,418.81,2720,585983.93,1793,5
0,7356.42,1648,253011.85,7522,-14810.8,11090,5634134.5,-13953,-3506.09,3212,601091,-2631,-125.9,5566,2238769.5,88,-516.23,10675,8307041.5,1337,387.54,4132,1415542.12,1176,5
0,5840.64,3217,912528,6110,-14026.84,3873,2105912.5,-12255,5958.04,7519,7103673.5,8852,-2222.48,3680,1025578.75,-2064,-904.14,4010,1077338.25,-63,808.64,7187,3826222,-620,5
0,3574.05,2875,628702.5,3804,-16169.62,7843,1791427.87,-15864,1669.78,2474,373921.75,1865,100.93,4424,1300063.5,-1885,-941.14,9398,7134184.5,1804,639.65,5726,1504076,299,5
0,3917.38,1185,68743.41,4767,-16085.09,859,167332.59,-16140,2863.66,1771,204733.98,1905,-722.32,3216,407029.46,1206,1115.5,3286,705955.75,-622,-174.81,2799,383422.43,1173,5
0,3479.37,2765,341541.53,3548,-16301.94,7915,1818609.87,-15316,2129.63,2632,390774,2865,-57.55,2555,723880.5,-369,-883.13,7256,3428340.25,-1484,455.58,5018,1268167.12,-64,5
0,2745.25,2008,208362.78,2439,-16297.52,6374,1823230.25,-15994,2122.65,2597,354502.43,2077,-269.03,2762,597900.31,-1316,-541.14,5205,1322357,905,417.57,4550,881094.18,-725,5
0,2216.76,2342,396143.96,1897,-16119.75,3591,587958.25,-12766,1382.27,2066,458389.09,1869,-360.78,2472,497771.28,-1409,-1203.14,10552,9146952,111,605.89,4261,1441579.62,-1469,5
0,2026.3,2694,435262.75,1573,-16419.94,8035,1973015.5,-16179,850.51,2200,488539.25,206,30.2,2161,308810.21,-114,499.98,7411,2708739.5,3191,-26.52,3893,871577.06,570,5
0,2683.23,1898,266056.65,2321,-16492.58,6517,1368261,-16066,1347.23,1736,215084.28,1591,-236.2,2679,463073.59,-1145,30.56,5619,2506594.5,1694,121.87,2957,429553.53,-818,5
0,2617.86,1460,148700.65,2779,-16459.03,6326,1217567.5,-15966,1757.22,1486,184281.37,1962,-359.2,3101,658355.93,-676,296.51,5892,2202870.5,726,93.42,5025,1606344.75,74,5
0,2539.82,1805,144323.26,2993,-16306.18,6373,1220652.12,-16210,2019.06,935,83288.09,2191,-281.44,3767,829539.12,1014,17.59,5622,2076362.25,-245,143.13,5669,1394682.75,2567,5
0,3097.8,2280,344757.12,2552,-16403.28,7989,2261571.25,-15861,2019.66,2427,375742.59,2033,-120.99,3154,816452.62,-621,41.97,9752,4047494.75,775,162.84,4050,1062939.75,-29,5
0,3356.42,4429,1246714.75,4759,-16301.25,10608,4317768.5,-18868,1301.69,2621,319203.81,2801,-98.98,4152,1096582.12,343,-907.66,8772,5151289,-3866,537.6,6869,3084880,1979,5
0,2756.13,2581,345182.09,2966,-15931.72,8826,3533852.75,-13604,1358.91,2119,382894.12,545,-361.26,2561,359822.18,-79,-38.95,9458,3764804.25,1585,94.47,4231,929522.31,-185,5
0,2889.02,3066,395928.96,2610,-15806.59,8757,2898336.25,-11686,1660.56,2819,492725.03,-246,-192.51,2954,601923.62,-1035,373.28,8830,2687180.5,-709,261.45,4804,1078455.87,-1753,5
0,3110.62,3276,459692.4,1317,-16026.61,8972,2876724.75,-14967,1693.53,2649,360210.46,104,-533.57,5038,1230227.5,-523,113.45,7983,2488404.75,-3876,-95.37,3558,727137.18,-464,5
0,3475.69,3064,287235.06,2236,-16198.43,8709,2079637.12,-16829,1370.07,2024,404719.71,884,-253.39,2851,384990.03,-1145,-46.37,7991,4138738,-2734,96.95,3504,579971.12,1151,5
0,3436.69,1971,225952.45,2852,-16081.25,8577,2251956.5,-11204,1456.52,1863,341945.15,268,-491.05,3646,504382.75,-783,-481.49,8521,3617794.25,-2283,344.58,2962,499895.37,-1163,5
0,3046.39,2887,318769.31,3216,-16157.2,8686,2048227.62,-10801,1764.39,2492,448590.28,708,-90.98,3235,499439.56,-473,-26.39,8720,3946363.5,1654,568.95,3819,683074.62,-1248,5
0,2484.65,2535,243621.43,3014,-16063.38,8044,2667622.5,-12122,1971.83,1977,256419.35,1456,-238.86,2224,264690.4,285,-10.75,11256,4690825.5,239,215.22,3725,775026.75,-139,5
0,2505.05,1847,258623.78,1629,-16358.25,8710,2551922.5,-14097,1435.88,2326,369631.62,523,-574.9,3543,747316.75,16,-303.97,6645,3451340.25,-1637,152.58,3342,643049.5,-581,5
0,2876.62,2796,204284.14,2859,-15979.41,8914,2804415.75,-17668,862.04,2148,477772.56,730,-66.76,2127,281707.87,66,328.7,10309,6108910,44,78.27,3678,812326.93,1020,5
0,2784.77,2259,228198.28,2620,-15978.63,8941,2472209.5,-15288,1352.52,1676,288091.12,362,-348.46,1300,105032.61,201,118.71,7021,3193368.25,2430,133.23,3283,655014.37,-179,5
0,2483.64,2006,165780.92,2345,-16295.97,8253,2107325,-16046,1636.39,1193,87561.16,1123,-315.87,1564,114089.3,-669,212.19,5688,1853084.62,2117,220.64,3596,536186.31,-165,5
0,2556.67,2235,215122.84,2664,-16221.44,7764,1901080.75,-16030,1641.21,1750,196264.37,1918,-394.72,1726,209610.28,-27,419.38,8209,2545940.75,947,302.89,1727,196413.35,-52,5
0,2435.69,2000,203037.79,2539,-16153.79,9298,2736217.25,-15520,2114.46,2156,291682.09,2186,19.57,1844,267680.12,-682,83.19,8563,3349541,619,64.02,4678,981080.18,36,5
0,2645.05,2002,169138.76,1859,-16363,8256,2325147.25,-19820,2005.61,2569,298467.53,2246,-219.33,2534,371611.37,-209,-674.62,6558,2128978,-3835,355.16,3946,919761.93,1359,5
0,2728.08,2588,332786.93,2878,-15909.22,8972,3513523.5,-13774,1734.35,2815,476327.37,2694,-425.97,1936,279666.43,-51,-496.99,6442,2902491.75,-1298,132.04,4125,918590.87,1011,5
0,2641.92,2121,240905.15,3594,-16345.62,8055,2071611.37,-17487,1221.29,1996,299009.84,1005,-126.64,2661,410897.84,-704,314.58,10148,4978188,-4676,248.1,4132,676054.06,2598,5
0,2646.9,2425,258670.35,2836,-16100.01,12233,5986415.5,-15330,1313.11,2371,350311.4,1608,-354.15,2697,332369.31,-644,-630.21,6473,2445409.5,-1951,105.38,4301,798611.93,-702,5
