,accX,accY,accZ,gyroX,gyroY,gyroZ
367,3263,-561,-15805,-2552,-1100,1227
368,3257,-354,-15926,-2346,-940,1112
369,3236,-190,-16046,-2164,-802,1000
370,3231,-34,-16134,-2000,-695,907
371,3251,87,-16141,-1868,-566,827
372,3278,181,-16083,-1751,-367,755
373,3299,298,-16001,-1649,-93,708
374,3248,300,-15947,-1780,135,806
375,3498,159,-15506,-2112,188,1113
376,3847,42,-15011,-2067,505,1267
377,4190,-149,-14397,-1874,1287,1274
378,4467,-449,-13851,-1521,2682,1295
379,4676,-830,-13442,-968,4603,1407
380,4858,-1255,-13141,-216,6883,1613
381,4987,-1678,-12906,773,9359,1878
382,5107,-2070,-12704,1999,11700,2247
383,5277,-2431,-12558,3473,13806,2806
384,5552,-2773,-12429,5075,15703,3635
385,5894,-3147,-12325,6664,17409,4733
386,6296,-3535,-12173,8126,18945,6063
387,6750,-3944,-11874,9366,20327,7583
388,7239,-4395,-11463,10333,21539,9228
389,7686,-4955,-10978,11012,22270,10928
390,8061,-5666,-10438,11405,22491,12677
391,8348,-6491,-9887,11594,22224,14445
392,8571,-7424,-9329,11612,21473,16212
393,8772,-8474,-8756,11471,20303,17867
394,8898,-9592,-8183,11218,18834,19357
395,8921,-10724,-7644,10893,17100,20698
396,8855,-11929,-7113,10427,15018,21905
397,8673,-13058,-6717,9964,12475,22941
398,8511,-14056,-6490,9503,9440,23530
399,8477,-14891,-6309,9014,6019,23567
400,8591,-15583,-6096,8527,2548,23023
401,8784,-16045,-5894,8143,-532,22022
402,9009,-16301,-5712,7815,-2867,20661
403,9151,-16429,-5542,7456,-4322,19040
404,9163,-16487,-5386,7065,-5032,17321
405,9095,-16483,-5229,6651,-5179,15632
406,8963,-16430,-5054,6217,-4911,13993
407,8761,-16340,-4883,5796,-4392,12382
408,8482,-16220,-4725,5363,-3818,10876
409,8187,-16097,-4563,4903,-3430,9547
410,7946,-15970,-4392,4427,-3300,8373
411,7726,-15855,-4224,3936,-3348,7320
412,7524,-15762,-4059,3433,-3519,6358
413,7332,-15686,-3887,2929,-3763,5455
414,7147,-15619,-3701,2432,-4033,4598
415,6954,-15563,-3496,1942,-4282,3783
416,6755,-15536,-3274,1452,-4467,3046
417,6568,-15539,-3039,972,-4574,2401
418,6374,-15557,-2798,516,-4580,1849
419,6157,-15592,-2572,78,-4489,1405
420,5969,-15635,-2342,-348,-4339,1114
421,5796,-15708,-2114,-737,-4123,888
422,5636,-15785,-1906,-1058,-3817,711
