accX,accY,accZ,gyroX,gyroY,gyroZ
6914,-3741,-9045,3647,11289,2370
7098,-4312,-8889,6099,13278,3292
7417,-4975,-8812,8588,15227,4625
7784,-5657,-8750,11006,16981,6273
8154,-6321,-8668,13182,18560,8176
8389,-7019,-8555,14956,19981,10279
8439,-7945,-8375,15955,21259,12528
8339,-9152,-7978,16192,22410,14552
8211,-10487,-7478,15876,22474,16373
8152,-11867,-6933,15093,21515,18013
8161,-13429,-6376,13926,19750,19488
8383,-14914,-5791,12559,17370,20816
8803,-16140,-5331,11281,14720,22011
9299,-16960,-5031,10357,12156,22916
9613,-17311,-4897,9746,9926,22754
9770,-17384,-4804,9065,8186,21813
9742,-17380,-4619,8192,6784,20298
9558,-17280,-4432,7278,5158,18462
9484,-17116,-4213,6227,3605,16640
9389,-17040,-3940,5044,2350,14799
9303,-17028,-3657,3873,1352,12982
9256,-17079,-3354,2822,435,11194
9161,-17087,-3059,2001,-380,9463
9017,-17028,-2751,1390,-1049,7846
8816,-16923,-2399,941,-1531,6379
8556,-16781,-2024,632,-1777,5109
8248,-16643,-1646,439,-1750,4063
7897,-16535,-1261,363,-1533,3239
7540,-16430,-904,387,-1203,2639
7174,-16349,-603,448,-777,2210
6773,-16296,-379,502,-311,1872
6393,-16249,-216,514,67,1612
6103,-16225,-110,445,303,1411
5905,-16218,-29,303,456,1255
5736,-16208,0,133,615,1073
5558,-16195,-19,-12,649,831
5417,-16154,-33,-107,534,593
5295,-16103,-47,-160,370,342
5162,-16042,-71,-188,226,107
5031,-15986,-104,-213,90,-79
4931,-15942,-137,-245,-64,-201
4858,-15907,-167,-280,-218,-262
4816,-15884,-183,-322,-333,-271
4792,-15869,-179,-362,-381,-253
4756,-15848,-168,-395,-361,-224
4718,-15829,-137,-437,-310,-175
4693,-15820,-88,-480,-259,-116
4678,-15815,-28,-511,-218,-62
4671,-15812,30,-529,-193,-10
4680,-15808,90,-540,-186,41
4701,-15798,147,-544,-183,91
4724,-15785,196,-544,-171,134
4750,-15771,235,-542,-145,173
4772,-15766,260,-541,-102,210
4785,-15766,272,-540,-49,241
4787,-15766,270,-534,4,261
4777,-15761,262,-525,46,267
4765,-15753,249,-520,73,267
4754,-15748,237,-519,85,263
4742,-15739,223,-517,89,256
4735,-15731,216,-519,82,249
4730,-15709,251,-536,59,244
4715,-15702,308,-573,-2,229
4691,-15667,367,-602,-127,175
4599,-15597,396,-696,-394,60
4356,-15574,408,-934,-1058,-209
4033,-15640,153,-1105,-2720,-862
4732,-15629,-968,-818,-5725,-2261
5360,-15619,-1977,-559,-8429,-3521
6339,-15595,-3200,-430,-10863,-4851
7558,-15475,-4339,-700,-13053,-5991
8635,-15382,-5438,-1510,-15025,-7011
9255,-15355,-6681,-2757,-16799,-7946
9297,-15395,-8023,-4404,-18332,-8652
8962,-15493,-9402,-6429,-18752,-8994
8429,-15581,-10760,-8756,-18476,-8910
7678,-15695,-12140,-11157,-17697,-8409
6824,-15736,-13447,-13318,-16570,-7628
5953,-15748,-14636,-15263,-15241,-6838
5049,-15694,-15678,-17014,-14004,-5986
4397,-15650,-16464,-18589,-13013,-4692
4005,-15633,-16871,-20007,-12105,-3198
3938,-15826,-16547,-21283,-10983,-1435
3878,-16000,-16255,-22431,-9973,151
5523,-15205,-13858,-21040,-9796,72
7003,-14489,-11701,-19787,-9637,0
7076,-13572,-11530,-18458,-8926,593
7141,-12747,-11375,-17261,-8287,1126
6999,-11573,-11237,-16026,-7351,1299
6871,-10517,-11114,-14914,-6509,1455
6371,-9356,-11326,-13631,-5813,1746
5921,-8311,-11517,-12476,-5187,2007
6004,-7313,-11561,-11425,-4521,2217
6079,-6416,-11600,-10480,-3921,2407
6237,-5711,-11441,-9588,-3001,2484
6380,-5076,-11298,-8785,-2173,2553
6636,-4705,-10858,-7886,-997,2723
6867,-4372,-10463,-7076,61,2875
7107,-4309,-9866,-5798,2197,3250
7204,-4403,-9338,-4180,4791,3723
7137,-4684,-8904,-2182,7481,4227
6983,-5024,-8667,173,10009,4892
6826,-5471,-8677,2660,12285,5963
6803,-6073,-8725,5029,14333,7663
6903,-6772,-8731,7318,16177,9935
7033,-7513,-8625,9510,17836,12218
7142,-8449,-8441,11438,19329,14273
7111,-9699,-8159,12926,20673,16123
6980,-11150,-7772,13926,21229,17787
6772,-12886,-7364,14469,20954,19285
6585,-14448,-6997,14958,20706,20633
7278,-16280,-6400,14565,18908,21847
7901,-17929,-5863,14211,17290,22939
9312,-18832,-6117,14114,15344,23922
10375,-18821,-5954,13917,13275,24163
10419,-18704,-5763,13210,11619,22622
10143,-18366,-5554,11810,10299,20288
9812,-18026,-5306,9901,8974,17897
9603,-17793,-4969,7795,7479,15651
9493,-17666,-4607,5773,5811,13573
9433,-17653,-4225,3979,4058,11644
9342,-17725,-3802,2524,2403,9724
9275,-17788,-3301,1462,1085,7851
9194,-17860,-2685,853,319,6052
8942,-17886,-2051,795,377,4367
8398,-17743,-1518,1194,1137,2782
7670,-17480,-1072,1671,2119,1500
6880,-17204,-699,1999,2887,687
6205,-16950,-381,2099,3224,326
5712,-16768,-121,1983,3169,278
5355,-16645,62,1696,2898,395
