Mean-accX,Range-accX,Var-accX,Median-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,label
3079.72973,7768,5394001.425,2647,-6806.378378,10375,11868397.63,-5558,13612.75676,5307,3563678.078,13177,-8568.513514,25663,52201020.98,-8437,3203.27027,20081,47602014.65,4729,3274.837838,24415,35736130.08,3396,4
5059.135135,3778,1064159.12,5229,-10793.08108,13211,13788165.13,-11618,11156.08108,5860,2630454.799,11191,-7813.189189,27137,88334111.16,-8888,4485.27027,21133,51393899.26,4166,-474.7297297,26364,37526579.87,998,4
2764.324324,8310,6305879.225,3136,-11163.45946,15295,15572565.64,-11071,10262.91892,5727,2634401.577,10333,-9138.540541,30811,89448888.53,-10132,2986.594595,24856,67734207.97,1974,-2329.621622,27305,61213286.85,997,4
5090.594595,6477,3627171.692,4966,-11584.2973,13621,13816250.6,-11901,10719.27027,6616,2271896.814,10570,-7938.216216,26657,72219323.79,-9522,4612.783784,21865,57959043.56,4726,-1083.837838,24820,48020199.31,1576,4
3933.108108,9680,4442036.377,4280,-11904.56757,12352,9981770.252,-12746,10277.67568,6797,4641137.225,10538,-13879.43243,23008,42897741.81,-14915,3086.567568,21934,57709369.47,-467,-276.7567568,26727,48875329.86,1911,4
4341.918919,4337,1557156.243,4264,-9103.810811,15215,16322982.82,-9241,11801.59459,4654,2355121.803,12296,-7530.513514,27491,81660705.81,-6337,4922.567568,21989,50331554.86,5790,-178.8918919,28226,57500201.65,1950,4
3764.675676,7995,3259420.225,3707,-8916.594595,14545,15629275.58,-9323,11480.75676,6475,4919685.745,12528,-9566.72973,23443,53849904.92,-8120,5163.891892,17838,39888114.65,4368,606.7837838,28411,62626927.9,2539,4
5015.162162,7540,4039569.584,4632,-10111.35135,15559,18928905.68,-11112,10838.32432,7435,4546619.614,10855,-8702.27027,22768,40991307.65,-7866,4803.459459,24283,63672713.87,5584,72.27027027,27624,47062600.31,1239,4
1498,7696,3901598.222,1302,-9280.513514,17144,21016854.65,-9698,11558.54054,8596,5138006.366,12307,-10710.64865,23272,48889620.85,-10149,5884.027027,28357,73946470.03,7297,-2538.621622,24911,53389713.91,-29,4
3212.459459,14026,21869867.03,4098,-12347.32432,10985,8753201.003,-12125,4060.081081,15287,18425039.63,6039,-1458.702703,36350,157515491.4,-6200,-6982.540541,16664,20501600.53,-6604,-1763.405405,33534,101295664.4,314,1
4714.135135,11565,16660701.73,2576,-6623.972973,15552,19218802.8,-5054,5344.081081,15098,25011992.8,8200,-3168.567568,33469,134738883.1,-8489,-5605.810811,14064,18669406.88,-6120,-1816.351351,38362,152226833.9,615,1
3796.864865,15634,21904344.95,1725,-5109.459459,17118,23205183.2,-3625,3926.918919,15649,20779970.85,4810,1360.405405,29710,106082430.4,-4726,-6205.081081,16654,25201420.63,-4692,-3929.486486,37530,121885790.1,-1528,1
2625.135135,13270,16522422.84,272,-5547.486486,16257,20098799.7,-4211,5178,16202,27456110.67,8430,-1268.567568,34967,137501552.4,-5737,-5273.837838,16439,27372754.08,-6368,-3119.054054,40308,136267965.7,-5,1
1507.405405,14216,19146567.91,-560,-8757.864865,15071,17231226.12,-8415,4170.810811,17423,30523991.49,7052,-1934.108108,36578,139877005.6,-3852,-4837.216216,15326,22037308.79,-5259,-2026.405405,35479,108331485.1,-502,1
4916.27027,11714,17638658.09,3981,-6174.675676,17186,20750301.95,-5249,2577.432432,19922,37276281.09,5433,3450.972973,35910,156655490.4,-2708,-6689,17145,31613777,-4727,-1551.405405,35733,101888576,153,1
1126.648649,11956,19200380.57,-121,-7398.378378,16335,18137608.69,-5691,4377.864865,17634,29643436.9,7182,2554.540541,37341,159018294.8,-2874,-4669.351351,17913,29901311.62,-3532,-1762.243243,33757,104325440.6,163,1
3223.72973,16588,27007376.09,1552,-10007.72973,14186,18838790.42,-10068,3663.810811,15374,19586060.94,5309,-3255.567568,31846,114298181.3,-6570,-7563.432432,16124,25937511.81,-6763,1593.459459,38024,125718063.9,2633,1
3011.297297,14846,19974475.71,1012,-5365.810811,18572,27440169.66,-5278,2304.351351,17542,28765289.57,3325,-1017.567568,42921,198640569,-4742,-4212.648649,10566,12344280.35,-4000,-1477.405405,43347,185171296,516,1
2090.972973,12494,21817820.3,215,-9023.27027,13774,13434942.98,-7985,4126.945946,20229,41960494.89,7049,-1738.351351,36207,160365277.6,-7608,-6365.108108,16354,28973183.99,-5523,-1429.783784,38992,141300681.8,1666,1
2732.891892,14093,19071964.21,2817,-9998.459459,12222,13515448.31,-9456,4590.081081,17729,28704995.19,7033,-3048.216216,40823,188839618.6,-7030,-1901.513514,13095,20350126.37,-3486,-277.5945946,37523,148046294.5,2282,1
1123.27027,12219,20516562.54,-863,-8153.594595,14417,17157341.58,-7056,4598.351351,18887,33790306.07,7775,-993.5675676,38540,171992438.4,-6100,-2527.378378,16519,34308771.91,-1833,-706.8378378,33851,104461157.7,231,1
2585.648649,9043,9729814.401,1143,-6566.594595,16418,15482070.69,-5782,4993.243243,18365,32844327.97,7838,601.8108108,40185,187122987.8,-6031,819.8918919,17911,28912055.71,2017,-670.7297297,32375,115102755,2123,1
2355.702703,12481,16727058.05,1801,-7323.972973,16037,20124204.3,-5775,4108.486486,16427,26067613.2,6942,-2388.756757,37890,163248030.4,-6185,-3807.054054,20769,40145861.77,-2214,-3083.837838,35038,122914955.4,-350,1
2981.243243,14305,19104644.52,712,-5907.513514,15587,16629853.37,-5089,3612.945946,17858,33038208.77,6775,-919.8378378,29005,118566529.6,-6938,-5991.891892,18513,30418009.82,-4041,-1813.675676,39110,154514503.2,1038,1
2863.675676,14399,27176967.56,1061,-9283.513514,11825,15059675.48,-8718,4391.648649,15599,24219649.57,6523,-2862.567568,32362,130053826.9,-7896,-2700.540541,19934,29953863.26,-2201,-458.4054054,37848,135934737.5,1454,1
3031.594595,13339,23376917.91,2242,-8469.324324,13017,15775232.5,-7815,5071.189189,15854,21268640.27,6789,-3255.081081,36051,140245114.4,-7114,-2479.351351,20924,41639633.79,-2054,1419.648649,35523,112597207.7,2752,1
1901.459459,12012,13386727.64,1367,-9186.189189,12368,15267214.82,-8320,6035.216216,16940,25297588.17,8268,-2657.162162,39009,176540964.6,-5680,149.7837838,17139,35048774.34,770,-1058.594595,32518,101261844.7,762,1
1637.459459,14954,30629687.92,1792,-7908.864865,12956,16831108.79,-6605,3551.702703,18503,23423025.66,5484,36.27027027,34703,149286300.1,-4990,-4693.783784,19777,32254076.51,-4335,-2494.054054,36707,128085179.7,-1096,1
3257.540541,14280,27227327.31,2462,-6063.891892,16474,21449804.65,-4121,1146.864865,19259,31331133.29,4027,2960.216216,37112,156328231.6,-226,-5470.702703,20163,35868172.6,-4161,-5332.378378,37791,135364436.7,-3199,1
2820.972973,12230,19749908.47,1784,-7497,14419,19634179.56,-6288,2521.297297,18705,34994899.77,5389,-1190.297297,37116,169272368.5,-6616,-9623.864865,15629,22011212.34,-9435,-1051.054054,36330,122415239.8,1167,1
2868.648649,13193,17656036.12,1204,-7618.810811,15104,18855748.66,-7007,5281.486486,18111,31084939.98,8057,-4637.810811,37053,138897852.4,-6776,-3398.27027,16346,33219846.98,-3719,845.2702703,37306,123453907.9,2332,1
3174.162162,11431,15168229.97,1311,-8886.648649,13440,16271807.73,-8383,5382.297297,16906,27443983.16,7990,-5328.567568,35791,128110726.2,-7641,-3655.648649,18221,31651076.12,-3556,688.3243243,35755,106095197.3,1760,1
3017.324324,13265,26838805.34,-124,-8092.810811,14731,14771390.05,-7642,4772.567568,17139,26259517.2,6055,-544.2702703,28077,90637770.04,-5621,-134.7837838,25600,65276322.56,1379,-725.027027,39976,144333723.4,92,1
1690.648649,13817,20157519.79,451,-8011.675676,13761,15731079.89,-6917,4709.189189,16988,27458811.6,7327,-3051.432432,34984,145589454.6,-6665,-5039.621622,17784,27529829.13,-5153,-3275.27027,32001,95546457.81,-1182,1
1222.405405,12725,16045790.19,-163,-8654.513514,10646,13190162.2,-7857,4988.783784,17404,29937294.84,7605,-4524.027027,38928,165052603.5,-7948,-3737.594595,17206,34727627.14,-4349,78.16216216,33357,93786348.08,1935,1
2365.756757,11836,15810634.74,1167,-8252.675676,11468,14260798.5,-7234,4741.135135,18181,33225475.01,7715,-5489.081081,37035,142314258.5,-8491,-4557.621622,15029,27466826.91,-5738,763.7297297,35829,108403504.5,2417,1
2184.027027,15842,32945950.03,154,-6323.297297,14733,11089103.44,-6131,2283.72973,21533,49855853.09,5589,1409.513514,29653,148980413.3,-7167,-7404.351351,18377,40785712.79,-5005,-4067.027027,34561,119567170.1,-502,1
2930.540541,14481,22348493.98,1816,-7139.837838,13848,15847199.64,-5949,2199.108108,18644,37909437.15,5414,-1642.594595,33124,130152327.4,-6806,-9300.081081,15375,24452791.41,-8464,-1329.702703,38177,135498338,943,1
2096.135135,12390,15272336.68,1542,-9699.837838,13060,17399687.92,-9050,5148.108108,16659,26641553.04,7140,-6108.864865,39689,180444854.9,-9215,-6119.945946,14136,23665240.44,-6682,-1174.513514,29637,85859993.26,1439,1
8059.243243,5281,2088709.523,8202,-9988.864865,12579,21394888.56,-10758,-4959.594595,9775,11339904.8,-6183,-8785.054054,17675,29692580.72,-6059,769.5405405,11809,17108570.37,-975,4583.567568,25680,61962234.86,3546,2
7895.72973,4727,1678319.258,8180,-9158.243243,13352,23913912.19,-9407,-5189.405405,10107,13774327.8,-6659,-9861.135135,14965,17104039.12,-7964,1625.162162,17447,33144122.58,-1200,4591.756757,24543,61988261.58,4586,2
8527.27027,5546,1635750.314,8582,-8062.135135,13925,24402746.12,-8098,-6119.540541,9622,10249194.53,-7427,-7663.810811,19426,35195897.1,-5158,1835.351351,12903,16080107.29,884,4137.621622,26084,68216247.96,4263,2
8553,3980,1349616.667,8761,-8974.486486,13277,22745760.59,-9539,-6065.540541,8895,8329588.644,-6417,-8480.378378,15745,24941771.63,-6280,581.4864865,15212,20533788.98,-1348,4420.918919,24462,62859852.91,3981,2
8462.72973,3705,1348291.536,8378,-7301.756757,13532,23331525.13,-6712,-6980.513514,9812,10599030.42,-8048,-7738.621622,18855,33748836.8,-4986,2459.918919,13245,20216426.58,1437,4306.72973,23316,56738151.76,3360,2
8901.324324,4181,1164840.503,8913,-8433.081081,13129,22072892.74,-8886,-5559.513514,9610,11287917.03,-6638,-8125.324324,16330,25450634.67,-5984,1365.972973,15033,21578540.36,-331,4477.054054,21411,50487119.05,3804,2
8301.783784,4575,1286627.73,8471,-7799.864865,13482,23093880.01,-7360,-6341.972973,10972,15498356.47,-8060,-8282.918919,16606,21426252.47,-6610,2495.135135,17751,31085286.45,-36,4257.162162,22125,50781974.31,3781,2
6966.945946,4378,2421549.664,7393,-13352.75676,7652,8421755.3,-14863,-3178.189189,8347,10004796.16,-2462,-6214.702703,19821,24347360.55,-5505,2155.648649,14726,15954107.51,990,3688.513514,21997,36408146.59,1577,2
6727.189189,5005,3226874.102,7385,-13879.05405,7158,7207775.83,-15329,-2650.135135,7747,9407858.898,-1806,-6656.864865,17726,19539220.45,-5542,2144.432432,14207,15135884.7,1398,4371.216216,22526,38473892.62,2352,2
8528.486486,5694,2771024.201,8987,-10004.51351,11447,17047372.15,-10714,-4414.567568,9472,12237528.09,-4172,-9061.054054,15552,20970030.77,-6688,1996.594595,14870,23731821.25,-276,4352.189189,21348,45703050.88,4286,2
8490.891892,5572,2517841.655,8619,-9705.567568,11605,17646702.36,-10278,-4658.702703,8828,10086437.49,-5141,-8044.513514,16805,25774768.81,-5951,1798.432432,13171,18984053.86,-691,4107.783784,22823,49862961.01,4009,2
8017.216216,6604,3140614.952,8398,-9659.243243,11816,18217827.3,-9845,-5421.864865,9736,11732909.95,-6680,-7014.594595,19136,32807698.75,-5155,1673.972973,11959,15818137.86,890,4457.243243,20923,47332838.19,4758,2
7799.972973,5725,2928684.027,8112,-11514.56757,10006,13732396.64,-12545,-4298.702703,8587,11173293.6,-4922,-8473.810811,18922,29774709.49,-6398,2318.189189,13390,19247713.21,-563,4277.27027,23943,53021431.2,4219,2
7209.486486,5168,2224805.257,7520,-11406.51351,10632,15215493.87,-12844,-4149.432432,9151,12841542.92,-3503,-8700.72973,16171,19992826.92,-6775,1471.540541,17676,27784261.42,-943,4020.324324,21653,40711782.06,3629,2
7802,5536,2633326.556,8243,-11166.37838,10821,16242860.35,-12481,-3797.405405,8863,10751955.91,-3623,-8477.756757,15107,18493322.69,-6507,1124.621622,14149,19918942.24,-1301,3642.378378,23237,47424957.63,3298,2
8330.054054,6253,3619826.497,9068,-10752.35135,11699,18397710.18,-12321,-3803.918919,7129,7089693.354,-3988,-7826.783784,17399,22945714.4,-5871,405.7837838,13380,15862105.12,-1225,3101.027027,24971,51980311.42,3361,2
7637.594595,5878,2772123.581,7853,-10715.43243,10933,15800586.64,-11504,-5203.189189,9316,10948772.1,-5812,-8030.864865,18118,26291749.45,-6054,1321,17213,21614849.72,-698,3726.702703,23576,52842690.88,4268,2
7587.756757,5471,2616395.578,8119,-10727.45946,11472,18024212.31,-11607,-4493.648649,8982,11059954.35,-4767,-7326.189189,18058,25899840.05,-6010,1506.054054,15284,22394079.89,-551,3357.513514,23917,50190672.37,2397,2
7576.594595,5632,2857045.137,7948,-10148.27027,11464,17428963.04,-10612,-5231.162162,9538,13183696.25,-6737,-7613.081081,21320,37114682.3,-5604,2750.054054,15983,24947625.72,1279,3490.72973,22751,48241751.26,3460,2
7111.243243,5879,3423668.8,7602,-12001.10811,9850,13684663.49,-13455,-3963.135135,9135,12162203.73,-3776,-8050.513514,17396,23554107.76,-6217,2202.891892,18502,28869920.71,-189,4648.081081,23141,46938662.13,4190,2
7863.162162,5063,2467254.362,8279,-10708.08108,11865,19103267.3,-11784,-4269.810811,9032,11786723.77,-4572,-8797.513514,18751,28463972.65,-6747,2263.567568,15542,27510064.03,-618,3694.297297,23415,47976545.66,3016,2
6878.459459,7271,4442313.7,7370,-11293.86486,10917,16020036.51,-12345,-5292.027027,10633,14495233.75,-6120,-8250.459459,17450,27421290.03,-6313,1451.324324,14578,21065654.28,-434,4956.27027,23836,56531969.37,4900,2
7428.756757,4989,2015841.745,7486,-9070.891892,12360,20423032.38,-9558,-6252.594595,9477,11815797.8,-7561,-7724.108108,20113,37097350.27,-5663,2331.459459,16030,26381546.81,337,3538.324324,23854,54103450.45,3083,2
8104.297297,4861,2029760.437,8342,-9161.459459,12730,21904508.42,-9510,-5414.135135,9981,14288811.29,-6589,-8657.297297,17591,27258523.94,-6443,1807.567568,13309,21126899.2,-179,4375.594595,23573,51216168.41,4102,2
8175.540541,5414,2418340.422,8631,-9353.783784,12440,20641293.34,-9690,-5590.027027,8703,9722949.027,-6740,-7217.351351,19309,32831740.18,-5499,1202.675676,12989,16064894.84,-461,3367.648649,24930,54901638.73,3806,2
8468.405405,5973,2290971.359,8783,-9041.513514,12846,21442710.09,-9526,-4796.891892,8944,10457755.1,-6168,-8266.891892,19092,30479479.82,-6466,1443.054054,17067,24831256,-904,3643.540541,25283,62385730.37,4737,2
8300.081081,6723,3034124.799,8670,-9567.675676,12867,21646794.45,-10327,-5068.135135,8655,8913246.898,-6399,-7676.351351,20699,39305135.51,-5638,1214.216216,11225,14489651.12,-233,4321.675676,26452,67013222.39,4719,2
8280.648649,6001,2676407.345,8878,-9027.891892,13637,24571100.21,-9452,-5327.918919,8870,10051455.3,-7162,-7134.594595,23626,47920066.03,-5027,2513.594595,11135,15286196.47,154,4337.972973,25407,61298139.47,5076,2
8386.432432,5789,2554105.974,8712,-9426.486486,13018,22131240.53,-9853,-5509.135135,8694,9048679.009,-6806,-7730.756757,19942,37783934.8,-5503,1666.918919,10134,12707835.47,105,4434.513514,24984,64958497.03,5060,2
7888.675676,5256,2363025.614,8201,-9615.594595,13166,23993121.41,-10614,-4787.972973,9607,11879732.64,-5903,-9552.540541,15441,20255729.59,-7232,1436.837838,15130,25309132.58,-1461,4763.027027,24751,60473228.47,4170,2
6535.297297,7997,3777956.159,6565,-8709.567568,19979,39270101.92,-11047,2367.432432,4561,1054000.474,2340,-10178.37838,10563,8237772.353,-9451,523.8918919,13002,16567173.6,589,3462.216216,37916,137243249.1,5840,3
6739.675676,6820,2485953.059,6561,-8729.297297,21416,44325924.49,-10604,1369.081081,9182,6864860.465,2529,-11365.67568,13075,12983447.39,-10530,1448.945946,15862,25508354.44,2349,4118.783784,37869,141043448.6,6519,3
6731.135135,5179,2487408.509,6726,-8952.027027,20383,39500608.8,-10925,2509.972973,4390,1185072.583,2767,-9557.081081,7830,3476085.577,-9313,-271.7567568,15820,24275820.24,-166,4848.72973,39751,147247380.6,6863,3
6719.054054,8675,3334474.164,7032,-10745.43243,17640,31042186.09,-13364,2411.135135,8333,5293390.676,3258,-12624.43243,10035,8412978.141,-12036,-146.5405405,16822,40720610.92,2087,3846.297297,38500,143402511.6,6538,3
6744.513514,10869,6252675.368,6906,-8640.648649,19862,40620238.07,-10006,2951.054054,7139,4133607.275,3642,-11443,9423,7709304,-11005,-391.0810811,15686,30266320.91,327,3979.162162,43552,200655711.5,7568,3
5568.216216,11088,7846018.452,5999,-8334.027027,19857,41138669.19,-10491,1476.108108,8972,5972202.044,2180,-10267.94595,19326,35865858.22,-7634,885.7297297,14337,21230098.98,320,2936.405405,41103,183702743.8,6745,3
6114.135135,9380,4763487.12,6326,-7924.675676,22525,46468500.23,-9908,1910.459459,6431,2938788.422,2278,-10315.78378,15016,19318499.17,-8788,2140.810811,16265,26743652.99,2795,2148.081081,40792,184945539.4,6276,3
5838.72973,9763,5015304.758,5889,-7241.027027,22415,48952441.58,-9005,3130.081081,6803,3106097.41,3547,-10744.08108,8090,4542030.743,-10710,2190.297297,16391,30627976.33,3192,3286.27027,41352,193188925.1,7903,3
5898.702703,12465,8835286.104,6320,-6598.864865,24091,55729036.12,-7940,1723.783784,8049,5785965.508,2209,-11218.13514,10676,8970770.176,-10190,2216.162162,16368,27976949.42,2033,2377.540541,42980,223939733.1,7574,3
6980.972973,10263,8494795.805,7617,-8841.405405,19259,36348501.41,-10100,2273.513514,3651,1096146.701,2512,-8177.675676,2333,549550.7808,-8236,927.5945946,16156,31301939.8,674,3090.486486,44011,222494660.7,8066,3
6179.459459,12456,10181543.7,6604,-6326.702703,19459,44796929.6,-6510,3684.513514,8119,5288366.201,4485,-10926.37838,6549,3569406.408,-10685,2205.351351,16641,29389279.79,1678,2317.837838,45336,249852080.8,8053,3
5835.621622,10993,7636044.631,5991,-3947.081081,23255,54725778.47,-2999,3534.540541,5869,2949246.311,3632,-10558.37838,8491,5752734.353,-10955,2423.756757,11837,15562154.41,2910,2405.324324,44938,239791789.4,6197,3
5721.081081,9422,10253431.58,6020,-3744.27027,24582,56361195.09,-3148,3333.405405,3147,695066.6922,3202,-8128.135135,8264,8889992.287,-6515,-249.9189189,10426,12385291.02,-1511,2912.513514,44619,249973439.2,5429,3
5885.918919,10906,9548802.632,6747,-4514.702703,22852,54130955.6,-3872,3233.432432,6789,4027661.03,3998,-11188.91892,10692,10280547.85,-10570,1780.081081,15079,23890984.8,2834,2986.513514,44561,251179725.4,7067,3
5530.351351,11231,12067583.96,6369,-3679.405405,23572,54151214.14,-3352,3315.918919,4170,1683147.91,3722,-8312.216216,6785,4099646.285,-8742,2481.594595,12556,12614866.3,2401,2726.27027,45992,283627857.8,5750,3
6017.324324,10081,6079005.114,5970,-7491.081081,20615,45401644.52,-8692,2148.837838,4182,1422465.64,2666,-9423.594595,12981,18685537.47,-7074,-485.5675676,10544,11732662.31,-538,4301.945946,43009,220047772.2,9660,3
6626.162162,9325,7619466.417,7162,-5753.216216,20997,49764131.51,-6033,3012.162162,3260,764490.0841,2992,-8485.756757,6216,4252155.634,-7454,159.972973,9720,8585311.471,-66,1246.540541,45087,268072830.1,7341,3
5570.135135,7946,4484968.62,5976,-10172.35135,20348,35046187.79,-12411,2279.108108,5688,1936537.377,2830,-10491.81081,12733,12709725.82,-9118,-1486.675676,18064,33517786.17,-2671,5019.216216,39118,144351737.1,7649,3
5410.864865,9248,5943596.62,5529,-5883.594595,26132,62768937.19,-6035,3143.540541,5937,2578062.533,3684,-11356.08108,13808,14798342.85,-10461,647.1081081,13078,16203240.54,1688,3016.621622,40484,183098752.2,6582,3
5196,12478,6378779.944,5444,-5632.297297,27871,68620467.44,-5516,2891.081081,6379,3894806.91,3152,-11597.59459,12955,13092468.03,-11250,1210.216216,12874,16623891.45,2203,2004.351351,40371,197341065.3,2936,3
5188.864865,10300,5412637.898,5196,-3591.162162,27643,73062742.86,-2437,2971.27027,7086,4207868.536,3524,-12133.21622,11891,12152402.45,-11582,2317.378378,12229,11445887.02,3044,543,42429,215263151,-2461,3
5248.054054,8382,6058338.108,5681,-10259.75676,20044,34661684.63,-12420,2061.243243,4994,2166473.634,2705,-10428.67568,10534,8590398.947,-9482,952.8378378,14636,19913799.53,600,4136.891892,40752,171961712.3,7207,3
7356.216216,7709,5095149.396,7123,-4066.081081,24996,57481996.02,-3707,3357.27027,3891,1169381.203,3614,-10234.81081,10177,10243239.71,-8977,316.4594595,7080,5165424.755,1166,3233.054054,41269,206079198.8,4593,3
5742.756757,10004,8418573.134,6128,-4654.864865,26934,61859119.84,-4323,2515.243243,5181,2214533.467,2903,-9437.486486,11716,13323003.98,-8376,2018.648649,11034,11009082.62,2661,2792.189189,42944,220433234.2,5033,3
6151.108108,8661,7920908.766,6711,-5322.459459,24727,54187572.59,-4543,2615.297297,6195,3341816.881,2927,-9865.216216,9724,7809622.952,-9570,3021,13851,15102031.44,3498,4013.945946,41517,221767969.1,9486,3
5530.216216,11250,8119478.063,6269,-5903.540541,23718,52698544.48,-6706,2887.108108,5247,1941358.932,3202,-9480.081081,10663,9671107.077,-9092,1378.864865,14468,21166676.45,2360,3601.864865,41179,199317918.9,8498,3
6405.72973,9061,6080349.147,6439,-5727.378378,24819,54768744.69,-5557,1968.702703,7020,3468230.937,2607,-10900.02703,15514,21804502.75,-9115,408.4594595,15558,21510382.81,364,4714.837838,40076,201593377,10650,3
5250.675676,6572,3499695.447,4918,-5460.108108,26006,60064622.82,-5718,3612.72973,3586,1261065.592,3426,-8401.216216,8211,5192627.674,-8358,2528.702703,11972,12958079.21,3261,3240.702703,41023,207091233.7,8722,3
6600.243243,9274,6721063.023,6624,-5357.648649,24305,54100699.23,-5413,1825.432432,4713,1572826.419,1861,-11012.72973,14615,21594230.65,-8875,114.7297297,10177,9680776.647,7,4819.864865,44061,237928235.2,9988,3
7153.216216,6751,4100382.396,6619,-5275.72973,24004,53309701.87,-5373,2524.162162,3996,1207514.084,2976,-10894.54054,14158,17902925.37,-9452,663.4054054,11646,13222528.75,884,4336.432432,41112,202936228.3,10020,3
3485.081081,11324,12803608.13,5300,-11607.94595,15332,22850123.44,-12077,11449.37838,7024,3371464.353,11367,-5249.081081,31608,87622130.52,-3468,2402.864865,11259,12634474.95,1476,3461.621622,27041,58970115.3,4263,4
2611.27027,11618,10190840.98,4323,-9435.972973,14855,12840693.97,-9165,12084.48649,7824,5380900.535,12147,-3922.297297,28270,58727970.71,-6149,3056.756757,15439,25381688.69,1513,2756.27027,26709,70169569.65,2823,4
2922.945946,9990,11102149.16,4936,-10815.81081,14700,16723408.49,-11560,11635.94595,7620,5246983.719,11322,-5526.324324,32710,76235357.28,-5516,2640.540541,19531,34825270.14,350,4238.351351,27970,69641382.73,5071,4
4166.162162,9143,8062926.529,5184,-9997,17297,25998460.61,-9662,10743.16216,8088,4663866.64,10971,-4509.027027,33412,100994242.7,-2841,2982.540541,12918,13260539.64,1407,5704.351351,21547,34095373.07,3977,4
3738.918919,9161,8904451.577,5380,-8689.297297,19700,30734075.44,-7459,12059.13514,8985,7979476.62,12178,-1527.972973,30202,61601831.42,-3433,3568.783784,14998,16797802.62,4220,5696.567568,23132,56236709.92,5817,4
3224.162162,9367,11013571.2,4773,-7331.405405,19221,29314351.86,-5729,12243.32432,7648,5969687.559,12691,-1044.189189,26670,46082622.38,-2533,2016.648649,12026,8078783.623,847,6759.972973,19341,37792449.92,5728,4
3334.945946,10728,13762438.89,5347,-8475.756757,14300,14656618.63,-8134,12187.81081,5778,3346696.713,11795,-3483.378378,32072,79189725.91,-4337,2023.675676,8392,4771583.892,1200,5992.135135,20014,45080953.34,5361,4
3109.324324,9967,10340732.06,3883,-10157.27027,15398,15593468.04,-10242,11770.24324,8894,6049351.8,11740,-3272.972973,31251,65116232.14,-4427,1881.486486,7624,6313239.923,492,5357.945946,21984,52857302,4862,4
3274.540541,8932,9432716.255,4896,-9509.27027,16095,20285206.76,-9314,11687.10811,8047,5251969.655,11967,-3465.621622,29808,74025775.13,-2306,894.4054054,10521,7910414.803,344,4925.459459,20301,40410666.53,3214,4
3278.405405,9023,8817364.859,4379,-9753.540541,16816,18463307.98,-9987,11172.13514,9390,7181333.953,11502,-4060.72973,34050,99298087.04,-3595,2443.351351,13668,11470759.01,2642,5129.675676,19605,43543394.56,3046,4
4133.486486,11480,14785255.7,6147,-11453.08108,16411,20933744.63,-11759,10267.59459,4921,1762693.859,10159,-4977.567568,32442,126360127.3,-2799,2926.513514,12819,11680973.76,2435,6154.837838,20372,28634806.75,6023,4
3234.378378,10698,11530650.96,4411,-10504.27027,15105,14136508.09,-10904,11378.91892,7916,5972984.965,11885,-4555.189189,31821,81632295.27,-3950,2853.675676,10539,11579133.61,2179,4430.945946,22199,48438114.44,2811,4
2545.162162,8563,8055784.306,3860,-9662.945946,18050,24745242.77,-10095,10664.97297,7767,4716471.638,11066,-4853.648649,31618,109900024.2,-2962,3584.324324,10665,10017874.78,3159,4673.648649,19992,33515888.51,5448,4
2054.72973,10490,10882186.92,3146,-12069.75676,14652,15449357.58,-11738,10045.7027,8924,6195194.048,10005,-5233.027027,33455,114156999.9,-3456,2422.837838,8858,6646112.473,2178,5085.513514,20660,38889270.59,3534,4
2232.162162,11790,15404634.14,3623,-11026.67568,15067,13859086.11,-10996,10130.16216,8974,6691309.751,10833,-4819.054054,33720,109490940.4,-4322,2216.216216,7910,6465433.285,2158,4917.081081,21951,45083248.69,2740,4
2848.27027,14637,20752214.31,3716,-11844.2973,14686,12738015.66,-11562,9274.27027,6285,3263640.98,9573,-4568.189189,31949,101088050.9,-3516,2990.756757,12569,13585704.91,3997,6344.675676,20784,43535734.5,3349,4
3268.243243,13711,21253384.02,5201,-12106,13994,12210097.83,-11629,9762.054054,5795,3055016.053,10102,-4640.324324,33807,108381422.4,-3029,1844.081081,12985,13374621.97,2914,6437.297297,22400,49792291.38,4038,4
3213.594595,10932,12703694.19,4734,-11875.10811,14785,15783604.32,-12001,10551.81081,7977,4597534.991,10681,-5493.486486,34847,119234917.4,-4277,1833.702703,11197,10987799.77,301,5831.243243,19316,37620920.02,5058,4
4078.810811,9357,9209147.991,5169,-11985.94595,15301,14269876.39,-12382,10401.10811,7591,4576055.155,10916,-4658.72973,30169,105328962.8,-1612,2640.486486,11240,9982764.923,2493,5461.594595,20540,38027639.36,5079,4
2475.243243,11746,14937440.13,4250,-11829.18919,13935,12770670.88,-11748,10214.62162,7758,4450888.297,10520,-5774.567568,33078,114889822.1,-5305,1530.054054,10783,8707144.608,1504,6210,16068,27974537.28,4067,4
2544.675676,11608,14083132.39,3717,-12005.48649,13696,13347129.2,-12274,10439.75676,5557,2578293.3,10387,-5422.513514,32004,106802250.9,-3961,2164.081081,9911,8376552.132,1589,5262,20434,37135246.78,4264,4
