Mean-accX,Range-accX,Var-accX,Median-accX,Masd-accX,Mean-accY,Range-accY,Var-accY,Median-accY,Masd-accY,Mean-accZ,Range-accZ,Var-accZ,Median-accZ,Masd-accZ,Mean-gyroX,Range-gyroX,Var-gyroX,Median-gyroX,Masd-gyroX,Mean-gyroY,Range-gyroY,Var-gyroY,Median-gyroY,Masd-gyroY,Mean-gyroZ,Range-gyroZ,Var-gyroZ,Median-gyroZ,Masd-gyroZ,label
6842.054054054054,7524,3960725.996996997,6451,1689,-10425.621621621622,10082,10967667.797297297,-10313,2374,9374.162162162162,6898,4139603.472972973,10202,807,-10141.675675675675,22336,38589072.16966967,-11245,1234,4231.5675675675675,29442,97479509.25225225,1370,3825,852.7837837837837,26480,43696356.11861862,3080,2751,4
6442.5675675675675,12281,10555403.696696697,5736,1310,-8608,11307,12427051.055555556,-8067,1370,11164.135135135135,7295,3445756.3423423423,11021,2842,-12234.702702702703,17375,24695152.04804805,-12620,979,770.5945945945946,25874,60626847.3033033,1332,2534,1581.7297297297298,31568,104015444.64714715,5765,2168,4
7221.4324324324325,11855,12981699.418918919,6074,1426,-9684.54054054054,15668,14864218.421921922,-9127,1501,9411,6448,4475412.166666667,8616,1560,-10111.54054054054,25324,49454701.1996997,-11718,1945,5144.864864864865,28658,95977783.28678678,7452,2566,689.8108108108108,29375,68379182.49099098,3577,4441,4
6896.459459459459,5089,2565317.810810811,6423,802,-9068.162162162162,13234,17606367.361861862,-8898,1268,10856.108108108108,7292,2712037.7657657657,10964,617,-6941.540540540541,25009,67270074.97747748,-5399,1045,1922.5135135135135,24074,60108515.03453454,4106,1900,474.72972972972974,27870,66721633.75825826,3455,2592,4
5888.243243243243,7663,3160777.6336336336,5572,1389,-9417.054054054053,13503,14995961.496996997,-8171,1377,10390.621621621622,6054,3772730.2417417415,11115,926,-9147.054054054053,24225,61705665.274774775,-7811,755,4818.4324324324325,25328,74318472.25225225,4005,1589,-408.0810810810811,28621,66574912.52102102,2948,2011,4
5758.5675675675675,5294,1205256.5855855856,5532,1569,-9344.675675675675,15747,22499196.725225225,-9387,1557,10213.621621621622,6176,3984803.352852853,10589,556,-10602.648648648648,22083,47195870.567567565,-9896,764,4434.459459459459,31311,100087441.25525525,4677,2581,252.64864864864865,25591,44076336.678678684,1876,3508,4
6385.5675675675675,10307,9219594.307807807,5326,1461,-9270.351351351352,14573,17275745.28978979,-9826,1077,10204.324324324325,8841,8016643.836336336,9739,1766,-6160.135135135135,19233,33487130.509009007,-4520,1409,2235.5405405405404,30129,94404703.97747748,4919,3081,1377.8108108108108,25761,48965553.04654655,3599,1972,4
6764.486486486487,10841,8804033.645645645,5440,1372,-6210.4324324324325,14184,14943916.307807807,-6076,995,12085.675675675675,6439,5658169.891891892,12358,1587,-4913.5675675675675,22108,41425986.75225225,-4240,1083,3668,26844,72665204.22222222,6017,2500,-330.2432432432432,29479,85008153.13363363,2068,1992,4
5439.216216216216,7724,4614437.007507508,4644,1200,-10518.027027027027,15832,18518180.193693694,-11292,1290,10049,6000,3216119.5,10457,1573,-9154.972972972973,24819,56680378.74924925,-6980,962,3753.4054054054054,30379,92584019.02552553,2979,2035,1529.918918918919,26081,56702729.52102102,4294,2683,4
5038.027027027027,10786,8206117.471471472,4589,2047,-7561,14950,20273835.055555556,-6779,2174,10793.108108108108,5015,2595561.599099099,10876,2223,-11016.945945945947,26482,55994710.66366366,-10950,1254,3482.189189189189,26937,61727390.76876877,4300,3880,407.3783783783784,31292,77942898.63063064,3598,2768,4
6122.108108108108,12838,13325326.376876878,6504,1812,-11018.216216216217,11660,18803293.45195195,-10751,1436,8878,7185,4149401.8333333335,8365,2379,-9352.027027027027,24305,44558209.19369369,-8856,1224,3065.054054054054,24403,65908340.496997,3507,3166,4638.648648648648,31260,89040369.17867868,7265,1970,4
4835.864864864865,7184,5501149.675675676,4926,892,-12750.108108108108,12425,13258467.876876878,-13623,740,8428.18918918919,7654,4424954.87987988,8524,2379,-7308.2972972972975,26694,83444048.77027027,-11122,1359,3636.4864864864867,23008,55821233.64564565,4649,2269,2538.324324324324,26872,52349578.94744744,4348,1950,4
5151.135135135135,6652,4286596.731231231,4933,773,-11335.621621621622,10701,11271958.908408409,-10624,965,11609,6055,2352870.8333333335,11868,1173,-5572.378378378378,26984,91391744.13063063,-6057,1123,4431.216216216216,20939,50619261.95195195,7067,1596,599.1081081081081,25401,63481760.265765764,2958,1501,4
3570.891891891892,7070,3880564.21021021,3111,1851,-7313.405405405405,13136,16499143.414414413,-7182,1276,12688.783783783783,4551,1677928.0075075075,13102,684,-8560.675675675675,25192,58436218.94744745,-6588,1019,3246.2432432432433,25420,61954302.85585586,4600,3010,166.86486486486487,26619,53593773.06456456,2377,1699,4
3079.7297297297296,7768,5394001.424924925,2647,1159,-6806.378378378378,10375,11868397.630630631,-5558,1555,13612.756756756757,5307,3563678.078078078,13177,1849,-8568.513513513513,25663,52201020.97897898,-8437,1460,3203.2702702702704,20081,47602014.64714715,4729,1890,3274.837837837838,24415,35736130.084084086,3396,1247,4
5059.135135135135,3778,1064159.12012012,5229,1276,-10793.081081081082,13211,13788165.132132132,-11618,999,11156.081081081082,5860,2630454.7987987986,11191,1831,-7813.189189189189,27137,88334111.15765765,-8888,1114,4485.27027027027,21133,51393899.25825826,4166,2203,-474.72972972972974,26364,37526579.86936937,998,2089,4
2764.324324324324,8310,6305879.225225225,3136,1106,-11163.45945945946,15295,15572565.644144144,-11071,1323,10262.918918918918,5727,2634401.5765765766,10333,929,-9138.54054054054,30811,89448888.53303303,-10132,986,2986.5945945945946,24856,67734207.96996997,1974,1847,-2329.6216216216217,27305,61213286.85285286,997,1773,4
5090.594594594595,6477,3627171.692192192,4966,1149,-11584.297297297297,13621,13816250.603603603,-11901,892,10719.27027027027,6616,2271896.813813814,10570,1623,-7938.216216216216,26657,72219323.7852853,-9522,1110,4612.783783783784,21865,57959043.56306306,4726,1283,-1083.837837837838,24820,48020199.3063063,1576,1903,4
3933.108108108108,9680,4442036.376876877,4280,1379,-11904.567567567568,12352,9981770.252252253,-12746,985,10277.675675675675,6797,4641137.225225225,10538,1300,-13879.432432432432,23008,42897741.80780781,-14915,1180,3086.5675675675675,21934,57709369.47447448,-467,2731,-276.7567567567568,26727,48875329.85585585,1911,5266,4
4341.918918918919,4337,1557156.2432432433,4264,799,-9103.81081081081,15215,16322982.824324325,-9241,731,11801.594594594595,4654,2355121.803303303,12296,1007,-7530.513513513513,27491,81660705.8123123,-6337,1337,4922.5675675675675,21989,50331554.86336336,5790,2043,-178.8918918918919,28226,57500201.65465465,1950,1914,4
3764.675675675676,7995,3259420.225225225,3707,1418,-8916.594594594595,14545,15629275.581081081,-9323,753,11480.756756756757,6475,4919685.744744745,12528,909,-9566.72972972973,23443,53849904.924924925,-8120,784,5163.891891891892,17838,39888114.65465465,4368,1471,606.7837837837837,28411,62626927.89639639,2539,1745,4
5015.1621621621625,7540,4039569.5840840843,4632,2031,-10111.351351351352,15559,18928905.67867868,-11112,1634,10838.324324324325,7435,4546619.614114114,10855,1857,-8702.27027027027,22768,40991307.64714715,-7866,1492,4803.459459459459,24283,63672713.866366364,5584,3094,72.27027027027027,27624,47062600.31381381,1239,1855,4
1498,7696,3901598.222222222,1302,1245,-9280.513513513513,17144,21016854.645645645,-9698,2087,11558.54054054054,8596,5138006.366366366,12307,689,-10710.648648648648,23272,48889620.84534535,-10149,1753,5884.027027027027,28357,73946470.02702703,7297,2148,-2538.6216216216217,24911,53389713.90840841,-29,1753,4
3212.4594594594596,14026,21869867.033033032,4098,3693,-12347.324324324325,10985,8753201.003003003,-12125,2200,4060.0810810810813,15287,18425039.63213213,6039,3419,-1458.7027027027027,36350,157515491.43693694,-6200,2537,-6982.540540540541,16664,20501600.533033032,-6604,4877,-1763.4054054054054,33534,101295664.4144144,314,3414,1
4714.135135135135,11565,16660701.731231231,2576,2105,-6623.972972972973,15552,19218802.804804806,-5054,1758,5344.081081081081,15098,25011992.798798796,8200,1510,-3168.5675675675675,33469,134738883.0855856,-8489,2739,-5605.810810810811,14064,18669406.87987988,-6120,2049,-1816.3513513513512,38362,152226833.9009009,615,2087,1
3796.864864864865,15634,21904344.953453455,1725,1589,-5109.459459459459,17118,23205183.1996997,-3625,2029,3926.9189189189187,15649,20779970.85435435,4810,3199,1360.4054054054054,29710,106082430.35885885,-4726,1745,-6205.081081081081,16654,25201420.632132135,-4692,4523,-3929.4864864864867,37530,121885790.14564565,-1528,2317,1
2625.135135135135,13270,16522422.842342343,272,2563,-5547.486486486487,16257,20098799.7012012,-4211,2121,5178,16202,27456110.666666668,8430,1976,-1268.5675675675675,34967,137501552.4189189,-5737,1909,-5273.8378378378375,16439,27372754.084084086,-6368,3063,-3119.054054054054,40308,136267965.66366366,-5,2691,1
1507.4054054054054,14216,19146567.914414417,-560,1775,-8757.864864864865,15071,17231226.12012012,-8415,3020,4170.810810810811,17423,30523991.49099099,7052,2472,-1934.1081081081081,36578,139877005.5990991,-3852,2616,-4837.216216216216,15326,22037308.785285287,-5259,3789,-2026.4054054054054,35479,108331485.13663663,-502,3033,1
4916.27027027027,11714,17638658.091591593,3981,1469,-6174.675675675676,17186,20750301.947447445,-5249,2045,2577.4324324324325,19922,37276281.08558559,5433,1833,3450.972972972973,35910,156655490.4159159,-2708,2777,-6689,17145,31613777,-4727,4664,-1551.4054054054054,35733,101888575.96996997,153,3600,1
1126.6486486486488,11956,19200380.56756757,-121,1649,-7398.378378378378,16335,18137608.686186187,-5691,2447,4377.864864864865,17634,29643436.8978979,7182,2447,2554.5405405405404,37341,159018294.8108108,-2874,2508,-4669.351351351352,17913,29901311.623123124,-3532,6338,-1762.2432432432433,33757,104325440.57807808,163,2937,1
3223.7297297297296,16588,27007376.09159159,1552,1896,-10007.72972972973,14186,18838790.424924925,-10068,2252,3663.810810810811,15374,19586060.935435433,5309,2657,-3255.5675675675675,31846,114298181.3078078,-6570,2507,-7563.4324324324325,16124,25937511.807807807,-6763,3597,1593.4594594594594,38024,125718063.92192192,2633,3194,1
3011.2972972972975,14846,19974475.714714713,1012,1783,-5365.810810810811,18572,27440169.657657657,-5278,1569,2304.3513513513512,17542,28765289.56756757,3325,2032,-1017.5675675675676,42921,198640568.97447446,-4742,2317,-4212.648648648648,10566,12344280.345345346,-4000,2938,-1477.4054054054054,43347,185171295.96996996,516,2318,1
2090.972972972973,12494,21817820.304804806,215,933,-9023.27027027027,13774,13434942.980480481,-7985,2416,4126.945945945946,20229,41960494.88588589,7049,1984,-1738.3513513513512,36207,160365277.56756756,-7608,2031,-6365.108108108108,16354,28973183.987987988,-5523,2952,-1429.7837837837837,38992,141300681.84084085,1666,3181,1
2732.891891891892,14093,19071964.21021021,2817,1943,-9998.45945945946,12222,13515448.31081081,-9456,2690,4590.081081081081,17729,28704995.187687684,7033,1785,-3048.2162162162163,40823,188839618.56306306,-7030,2712,-1901.5135135135135,13095,20350126.36786787,-3486,3398,-277.5945945945946,37523,148046294.46997,2282,3577,1
1123.2702702702702,12219,20516562.536036037,-863,2166,-8153.594594594595,14417,17157341.58108108,-7056,2237,4598.351351351352,18887,33790306.067567565,7775,2625,-993.5675675675676,38540,171992438.4189189,-6100,3466,-2527.3783783783783,16519,34308771.90840841,-1833,3187,-706.8378378378378,33851,104461157.6951952,231,2165,1
2585.6486486486488,9043,9729814.4009009,1143,1165,-6566.594594594595,16418,15482070.692192193,-5782,2146,4993.243243243243,18365,32844327.966966968,7838,2095,601.8108108108108,40185,187122987.82432434,-6031,2992,819.8918918918919,17911,28912055.71021021,2017,2894,-670.7297297297297,32375,115102755.03603603,2123,2316,1
2355.7027027027025,12481,16727058.048048047,1801,1256,-7323.972972972973,16037,20124204.304804806,-5775,3269,4108.486486486487,16427,26067613.2012012,6942,2494,-2388.7567567567567,37890,163248030.35585585,-6185,2622,-3807.054054054054,20769,40145861.774774775,-2214,3151,-3083.837837837838,35038,122914955.41741742,-350,4143,1
2981.2432432432433,14305,19104644.522522524,712,1448,-5907.513513513513,15587,16629853.367867868,-5089,1511,3612.945945945946,17858,33038208.77477478,6775,1706,-919.8378378378378,29005,118566529.63963963,-6938,1936,-5991.891891891892,18513,30418009.82132132,-4041,3948,-1813.6756756756756,39110,154514503.16966966,1038,1969,1
2863.675675675676,14399,27176967.558558557,1061,1751,-9283.513513513513,11825,15059675.478978978,-8718,2777,4391.648648648648,15599,24219649.56756757,6523,1837,-2862.5675675675675,32362,130053826.91891892,-7896,2433,-2700.5405405405404,19934,29953863.255255256,-2201,3700,-458.4054054054054,37848,135934737.5255255,1454,3006,1
3031.5945945945946,13339,23376917.914414413,2242,2102,-8469.324324324325,13017,15775232.503003003,-7815,2631,5071.189189189189,15854,21268640.26876877,6789,1958,-3255.0810810810813,36051,140245114.35435435,-7114,1877,-2479.3513513513512,20924,41639633.78978979,-2054,2950,1419.6486486486488,35523,112597207.67867869,2752,2716,1
1901.4594594594594,12012,13386727.644144144,1367,2381,-9186.18918918919,12368,15267214.824324325,-8320,2586,6035.216216216216,16940,25297588.17417418,8268,2558,-2657.162162162162,39009,176540964.63963965,-5680,3280,149.78378378378378,17139,35048774.34084084,770,3480,-1058.5945945945946,32518,101261844.74774775,762,2673,1
1637.4594594594594,14954,30629687.921921924,1792,2230,-7908.864864864865,12956,16831108.786786787,-6605,2746,3551.7027027027025,18503,23423025.65915916,5484,3989,36.270270270270274,34703,149286300.0915916,-4990,2020,-4693.783783783784,19777,32254076.50750751,-4335,5730,-2494.054054054054,36707,128085179.71921922,-1096,3276,1
3257.5405405405404,14280,27227327.31081081,2462,3218,-6063.891891891892,16474,21449804.654654656,-4121,2316,1146.8648648648648,19259,31331133.286786787,4027,4079,2960.2162162162163,37112,156328231.6186186,-226,2829,-5470.7027027027025,20163,35868172.6036036,-4161,5440,-5332.378378378378,37791,135364436.74174175,-3199,2714,1
2820.972972972973,12230,19749908.47147147,1784,1647,-7497,14419,19634179.555555556,-6288,2124,2521.2972972972975,18705,34994899.770270266,5389,1618,-1190.2972972972973,37116,169272368.4924925,-6616,2589,-9623.864864864865,15629,22011212.342342343,-9435,4526,-1051.054054054054,36330,122415239.83033033,1167,2497,1
2868.6486486486488,13193,17656036.123123124,1204,1512,-7618.810810810811,15104,18855748.657657657,-7007,2826,5281.486486486487,18111,31084939.97897898,8057,2072,-4637.810810810811,37053,138897852.43543544,-6776,2245,-3398.2702702702704,16346,33219846.98048048,-3719,2834,845.2702702702703,37306,123453907.92492492,2332,2750,1
3174.162162162162,11431,15168229.972972974,1311,1617,-8886.648648648648,13440,16271807.734234234,-8383,2090,5382.2972972972975,16906,27443983.159159157,7990,1929,-5328.5675675675675,35791,128110726.1966967,-7641,2312,-3655.6486486486488,18221,31651076.123123124,-3556,4009,688.3243243243244,35755,106095197.33633633,1760,3421,1
3017.324324324324,13265,26838805.336336337,-124,1808,-8092.810810810811,14731,14771390.046546547,-7642,1644,4772.5675675675675,17139,26259517.196696695,6055,2284,-544.2702702702703,28077,90637770.03603603,-5621,3856,-134.78378378378378,25600,65276322.56306306,1379,3184,-725.027027027027,39976,144333723.36036035,92,2275,1
1690.6486486486488,13817,20157519.78978979,451,2050,-8011.675675675676,13761,15731079.891891891,-6917,3004,4709.189189189189,16988,27458811.602102105,7327,1671,-3051.4324324324325,34984,145589454.5855856,-6665,2736,-5039.621621621622,17784,27529829.13063063,-5153,4100,-3275.2702702702704,32001,95546457.81381382,-1182,2585,1
1222.4054054054054,12725,16045790.192192193,-163,1582,-8654.513513513513,10646,13190162.2012012,-7857,2182,4988.783783783784,17404,29937294.84084084,7605,2789,-4524.027027027027,38928,165052603.527027,-7948,2378,-3737.5945945945946,17206,34727627.13663664,-4349,3397,78.16216216216216,33357,93786348.0840841,1935,2180,1
2365.7567567567567,11836,15810634.744744744,1167,1452,-8252.675675675675,11468,14260798.503003003,-7234,2621,4741.135135135135,18181,33225475.009009007,7715,1768,-5489.081081081081,37035,142314258.521021,-8491,1971,-4557.621621621622,15029,27466826.908408407,-5738,3252,763.7297297297297,35829,108403504.48048048,2417,3201,1
2184.027027027027,15842,32945950.027027026,154,3310,-6323.2972972972975,14733,11089103.436936937,-6131,2028,2283.7297297297296,21533,49855853.09159159,5589,2816,1409.5135135135135,29653,148980413.25675675,-7167,1776,-7404.351351351352,18377,40785712.78978979,-5005,4741,-4067.027027027027,34561,119567170.08258258,-502,2599,1
2930.5405405405404,14481,22348493.97747748,1816,2728,-7139.8378378378375,13848,15847199.63963964,-5949,2636,2199.108108108108,18644,37909437.15465465,5414,1587,-1642.5945945945946,33124,130152327.35885884,-6806,2013,-9300.081081081082,15375,24452791.40990991,-8464,3434,-1329.7027027027027,38177,135498337.9924925,943,3166,1
2096.135135135135,12390,15272336.675675675,1542,1615,-9699.837837837838,13060,17399687.91741742,-9050,1919,5148.108108108108,16659,26641553.043543544,7140,2102,-6108.864864864865,39689,180444854.89789793,-9215,1841,-6119.945945945946,14136,23665240.441441443,-6682,3819,-1174.5135135135135,29637,85859993.25675675,1439,1841,1
8059.243243243243,5281,2088709.5225225226,8202,506,-9988.864864864865,12579,21394888.564564563,-10758,345,-4959.594594594595,9775,11339904.803303303,-6183,329,-8785.054054054053,17675,29692580.71921922,-6059,318,769.5405405405405,11809,17108570.366366364,-975,2149,4583.5675675675675,25680,61962234.86336336,3546,1198,2
7895.72972972973,4727,1678319.2582582582,8180,275,-9158.243243243243,13352,23913912.18918919,-9407,340,-5189.405405405405,10107,13774327.803303303,-6659,501,-9861.135135135135,14965,17104039.12012012,-7964,605,1625.162162162162,17447,33144122.584084086,-1200,1114,4591.756756756757,24543,61988261.578078076,4586,919,2
8527.27027027027,5546,1635750.3138138137,8582,388,-8062.135135135135,13925,24402746.12012012,-8098,351,-6119.540540540541,9622,10249194.533033034,-7427,376,-7663.810810810811,19426,35195897.10210211,-5158,469,1835.3513513513512,12903,16080107.28978979,884,1679,4137.621621621622,26084,68216247.96396397,4263,1126,2
8553,3980,1349616.6666666667,8761,411,-8974.486486486487,13277,22745760.59009009,-9539,391,-6065.540540540541,8895,8329588.644144144,-6417,293,-8480.378378378378,15745,24941771.63063063,-6280,465,581.4864864864865,15212,20533788.97897898,-1348,1402,4420.918918918919,24462,62859852.909909904,3981,679,2
8462.72972972973,3705,1348291.536036036,8378,283,-7301.756756756757,13532,23331525.133633632,-6712,366,-6980.513513513513,9812,10599030.423423423,-8048,468,-7738.621621621622,18855,33748836.7972973,-4986,407,2459.9189189189187,13245,20216426.576576576,1437,889,4306.72972972973,23316,56738151.75825826,3360,723,2
8901.324324324325,4181,1164840.503003003,8913,227,-8433.081081081082,13129,22072892.743243244,-8886,305,-5559.513513513513,9610,11287917.034534534,-6638,280,-8125.324324324324,16330,25450634.669669673,-5984,486,1365.972972972973,15033,21578540.360360358,-331,696,4477.054054054054,21411,50487119.05255255,3804,927,2
8301.783783783783,4575,1286627.7297297297,8471,308,-7799.864864864865,13482,23093880.00900901,-7360,342,-6341.972972972973,10972,15498356.471471472,-8060,245,-8282.918918918918,16606,21426252.465465464,-6610,553,2495.135135135135,17751,31085286.453453455,-36,1427,4257.1621621621625,22125,50781974.3063063,3781,837,2
6966.945945945946,4378,2421549.6636636634,7393,255,-13352.756756756757,7652,8421755.3003003,-14863,359,-3178.189189189189,8347,10004796.157657657,-2462,482,-6214.7027027027025,19821,24347360.548048045,-5505,611,2155.6486486486488,14726,15954107.512012012,990,1012,3688.5135135135133,21997,36408146.59009009,1577,979,2
6727.189189189189,5005,3226874.1021021022,7385,321,-13879.054054054053,7158,7207775.83033033,-15329,681,-2650.135135135135,7747,9407858.897897897,-1806,268,-6656.864864864865,17726,19539220.453453455,-5542,874,2144.4324324324325,14207,15135884.696696697,1398,1262,4371.216216216216,22526,38473892.618618615,2352,909,2
8528.486486486487,5694,2771024.201201201,8987,265,-10004.513513513513,11447,17047372.145645645,-10714,248,-4414.5675675675675,9472,12237528.085585585,-4172,277,-9061.054054054053,15552,20970030.774774775,-6688,524,1996.5945945945946,14870,23731821.247747745,-276,1272,4352.189189189189,21348,45703050.87987988,4286,835,2
8490.891891891892,5572,2517841.6546546547,8619,341,-9705.567567567568,11605,17646702.363363363,-10278,308,-4658.7027027027025,8828,10086437.492492493,-5141,278,-8044.513513513513,16805,25774768.812312312,-5951,337,1798.4324324324325,13171,18984053.863363363,-691,794,4107.783783783784,22823,49862961.00750751,4009,741,2
8017.216216216216,6604,3140614.9519519517,8398,309,-9659.243243243243,11816,18217827.3003003,-9845,267,-5421.864864864865,9736,11732909.953453453,-6680,284,-7014.594594594595,19136,32807698.74774775,-5155,351,1673.972972972973,11959,15818137.86036036,890,1176,4457.243243243243,20923,47332838.18918919,4758,549,2
7799.972972972973,5725,2928684.027027027,8112,354,-11514.567567567568,10006,13732396.64114114,-12545,491,-4298.7027027027025,8587,11173293.603603603,-4922,276,-8473.81081081081,18922,29774709.490990993,-6398,525,2318.189189189189,13390,19247713.213213213,-563,1385,4277.27027027027,23943,53021431.2027027,4219,678,2
7209.486486486487,5168,2224805.256756757,7520,293,-11406.513513513513,10632,15215493.867867868,-12844,374,-4149.4324324324325,9151,12841542.918918919,-3503,315,-8700.72972972973,16171,19992826.924924925,-6775,707,1471.5405405405406,17676,27784261.421921924,-943,1127,4020.324324324324,21653,40711782.05855856,3629,1244,2
7802,5536,2633326.5555555555,8243,400,-11166.378378378378,10821,16242860.352852853,-12481,632,-3797.4054054054054,8863,10751955.914414415,-3623,316,-8477.756756756757,15107,18493322.68918919,-6507,987,1124.6216216216217,14149,19918942.241741743,-1301,1794,3642.3783783783783,23237,47424957.63063063,3298,842,2
8330.054054054053,6253,3619826.496996997,9068,388,-10752.351351351352,11699,18397710.17867868,-12321,532,-3803.9189189189187,7129,7089693.354354355,-3988,467,-7826.783783783784,17399,22945714.3963964,-5871,1305,405.7837837837838,13380,15862105.118618619,-1225,1813,3101.027027027027,24971,51980311.415915914,3361,1401,2
7637.594594594595,5878,2772123.581081081,7853,387,-10715.432432432432,10933,15800586.64114114,-11504,327,-5203.189189189189,9316,10948772.102102103,-5812,309,-8030.864864864865,18118,26291749.453453455,-6054,671,1321,17213,21614849.722222224,-698,3223,3726.7027027027025,23576,52842690.88138138,4268,964,2
7587.756756756757,5471,2616395.578078078,8119,389,-10727.45945945946,11472,18024212.31081081,-11607,296,-4493.648648648648,8982,11059954.345345346,-4767,244,-7326.189189189189,18058,25899840.046546545,-6010,482,1506.054054054054,15284,22394079.885885887,-551,1219,3357.5135135135133,23917,50190672.367867865,2397,1474,2
7576.594594594595,5632,2857045.1366366367,7948,311,-10148.27027027027,11464,17428963.036036037,-10612,258,-5231.1621621621625,9538,13183696.25075075,-6737,390,-7613.081081081081,21320,37114682.2987988,-5604,877,2750.054054054054,15983,24947625.719219223,1279,885,3490.7297297297296,22751,48241751.25825826,3460,1282,2
7111.243243243243,5879,3423668.8003003,7602,231,-12001.108108108108,9850,13684663.487987988,-13455,522,-3963.135135135135,9135,12162203.731231231,-3776,450,-8050.513513513513,17396,23554107.756756756,-6217,752,2202.891891891892,18502,28869920.71021021,-189,1158,4648.081081081081,23141,46938662.132132135,4190,840,2
7863.1621621621625,5063,2467254.361861862,8279,261,-10708.081081081082,11865,19103267.2987988,-11784,410,-4269.810810810811,9032,11786723.768768769,-4572,279,-8797.513513513513,18751,28463972.645645645,-6747,818,2263.5675675675675,15542,27510064.030030034,-618,1038,3694.2972972972975,23415,47976545.65915916,3016,1196,2
6878.459459459459,7271,4442313.6996997,7370,420,-11293.864864864865,10917,16020036.50900901,-12345,326,-5292.027027027027,10633,14495233.74924925,-6120,279,-8250.45945945946,17450,27421290.033033032,-6313,403,1451.3243243243244,14578,21065654.28078078,-434,814,4956.27027027027,23836,56531969.36936937,4900,857,2
7428.756756756757,4989,2015841.7447447449,7486,325,-9070.891891891892,12360,20423032.376876876,-9558,326,-6252.594594594595,9477,11815797.803303303,-7561,210,-7724.108108108108,20113,37097350.265765764,-5663,669,2331.4594594594596,16030,26381546.81081081,337,816,3538.324324324324,23854,54103450.44744745,3083,1221,2
8104.2972972972975,4861,2029760.436936937,8342,241,-9161.45945945946,12730,21904508.421921924,-9510,452,-5414.135135135135,9981,14288811.286786787,-6589,207,-8657.297297297297,17591,27258523.936936937,-6443,490,1807.5675675675675,13309,21126899.196696695,-179,688,4375.594594594595,23573,51216168.41441441,4102,850,2
8175.540540540541,5414,2418340.421921922,8631,255,-9353.783783783783,12440,20641293.340840843,-9690,305,-5590.027027027027,8703,9722949.027027028,-6740,322,-7217.351351351352,19309,32831740.17867868,-5499,449,1202.6756756756756,12989,16064894.836336337,-461,1051,3367.6486486486488,24930,54901638.734234236,3806,1118,2
8468.405405405405,5973,2290971.3588588587,8783,296,-9041.513513513513,12846,21442710.09009009,-9526,289,-4796.891891891892,8944,10457755.0990991,-6168,268,-8266.891891891892,19092,30479479.82132132,-6466,645,1443.054054054054,17067,24831255.996997,-904,2311,3643.5405405405404,25283,62385730.366366364,4737,1168,2
8300.081081081082,6723,3034124.7987987986,8670,293,-9567.675675675675,12867,21646794.44744745,-10327,341,-5068.135135135135,8655,8913246.897897897,-6399,283,-7676.351351351352,20699,39305135.51201201,-5638,412,1214.2162162162163,11225,14489651.118618619,-233,1232,4321.675675675676,26452,67013222.39189189,4719,1543,2
8280.648648648648,6001,2676407.3453453453,8878,307,-9027.891891891892,13637,24571100.21021021,-9452,376,-5327.918918918919,8870,10051455.2987988,-7162,288,-7134.594594594595,23626,47920066.025525525,-5027,536,2513.5945945945946,11135,15286196.46996997,154,983,4337.972972972973,25407,61298139.47147147,5076,959,2
8386.432432432432,5789,2554105.9744744743,8712,340,-9426.486486486487,13018,22131240.534534536,-9853,304,-5509.135135135135,8694,9048679.00900901,-6806,250,-7730.756756756757,19942,37783934.8003003,-5503,577,1666.918918918919,10134,12707835.465465466,105,1101,4434.513513513513,24984,64958497.03453454,5060,580,2
7888.675675675676,5256,2363025.614114114,8201,420,-9615.594594594595,13166,23993121.414414413,-10614,402,-4787.972972972973,9607,11879732.638138138,-5903,329,-9552.54054054054,15441,20255729.588588588,-7232,488,1436.837837837838,15130,25309132.584084082,-1461,1024,4763.027027027027,24751,60473228.47147147,4170,488,2
6535.2972972972975,7997,3777956.1591591593,6565,1019,-8709.567567567568,19979,39270101.918918915,-11047,739,2367.4324324324325,4561,1054000.4744744746,2340,292,-10178.378378378378,10563,8237772.352852853,-9451,731,523.8918918918919,13002,16567173.5990991,589,3013,3462.2162162162163,37916,137243249.1186186,5840,1542,3
6739.675675675676,6820,2485953.0585585586,6561,956,-8729.297297297297,21416,44325924.49249249,-10604,823,1369.081081081081,9182,6864860.465465466,2529,373,-11365.675675675675,13075,12983447.391891893,-10530,672,1448.945945945946,15862,25508354.441441443,2349,1919,4118.783783783784,37869,141043448.6186186,6519,1435,3
6731.135135135135,5179,2487408.5090090088,6726,1267,-8952.027027027027,20383,39500608.8048048,-10925,784,2509.972972972973,4390,1185072.5825825825,2767,188,-9557.081081081082,7830,3476085.5765765766,-9313,794,-271.7567567567568,15820,24275820.244744744,-166,1515,4848.72972972973,39751,147247380.5915916,6863,988,3
6719.054054054054,8675,3334474.1636636634,7032,1105,-10745.432432432432,17640,31042186.085585587,-13364,941,2411.135135135135,8333,5293390.675675675,3258,878,-12624.432432432432,10035,8412978.14114114,-12036,1195,-146.54054054054055,16822,40720610.921921924,2087,1754,3846.2972972972975,38500,143402511.6036036,6538,1144,3
6744.513513513513,10869,6252675.367867868,6906,1518,-8640.648648648648,19862,40620238.067567565,-10006,645,2951.054054054054,7139,4133607.274774775,3642,452,-11443,9423,7709304,-11005,830,-391.0810810810811,15686,30266320.90990991,327,2633,3979.162162162162,43552,200655711.52852854,7568,2078,3
