,accX,accY,accZ,gyroX,gyroY,gyroZ
465,8084,-5154,12492,28279,12825,-16124
466,7085,-4107,11495,28728,13343,-16515
467,5996,-3166,10551,29033,13752,-16787
468,4926,-2299,9564,29169,13865,-16803
469,4073,-1422,8549,29244,13611,-16670
470,3206,-561,7433,29302,13147,-16670
471,2412,122,6399,29137,12492,-16592
472,1712,647,5406,29036,11485,-16520
473,1002,1129,4355,29077,10177,-16644
474,252,1547,3423,29285,8443,-16979
475,-455,1772,2523,29209,6796,-17087
476,-1337,1756,1429,28899,5633,-16906
477,-2488,1562,-39,28502,4870,-16478
478,-3759,1381,-1819,28098,4225,-15777
479,-4915,1207,-3587,27464,3593,-14722
480,-5907,741,-5410,26465,3080,-13263
481,-7414,-213,-8146,25225,2629,-11394
482,-8821,-1554,-10608,23982,1393,-9045
483,-9605,-2518,-12824,22269,-793,-5892
484,-9923,-3422,-14818,19126,-3250,-2026
485,-9693,-4340,-16397,14264,-5734,1452
486,-9194,-5204,-17338,9561,-7865,4584
487,-8054,-6016,-17651,5328,-9774,7402
488,-6211,-7078,-16701,1519,-11330,9939
489,-4413,-8596,-15221,-1909,-12390,12221
490,-2612,-11014,-13803,-4995,-13152,14276
491,-927,-13189,-11581,-7772,-12986,16125
492,147,-15147,-7955,-10272,-11697,17789
493,1219,-16909,-3883,-12521,-10401,19287
494,2719,-18456,-218,-14546,-9936,20635
495,3246,-17724,3080,-14642,-9598,20613
496,3287,-16967,5978,-14012,-9090,19147
497,3513,-16694,8317,-13377,-8225,17052
498,3393,-15929,10009,-12210,-6423,15042
499,3017,-15062,11180,-10987,-4327,13263
500,2506,-14279,11817,-9880,-2576,11648
501,1996,-13446,12114,-8847,-1381,10199
502,1527,-12685,12239,-7989,-620,8848
503,1014,-12089,12296,-7317,-98,7550
504,534,-11609,12271,-6719,241,6312
505,244,-11273,12153,-6131,334,5140
506,140,-11006,11977,-5500,174,4039
507,129,-10785,11787,-4850,-176,3010
508,71,-10610,11758,-4214,-636,2039
509,58,-10371,11841,-3593,-1126,1112
510,202,-10104,11963,-3028,-1650,222
511,383,-9895,12045,-2578,-2142,-573
512,534,-9627,12117,-2196,-2569,-1183
513,667,-9158,12192,-1862,-3008,-1619
514,880,-8673,12252,-1719,-3565,-1908
515,1093,-8311,12279,-1792,-4268,-2006
516,1250,-8020,12241,-2016,-5102,-1874
517,1381,-7625,12161,-2291,-6094,-1575
518,1551,-7164,12019,-2689,-7252,-1143
519,1780,-6803,11895,-3288,-8558,-575
520,2063,-6536,11839,-4030,-9887,154
521,2418,-6323,11794,-4895,-11080,1072
522,2922,-6269,11857,-5933,-12152,2165
523,3494,-6492,12100,-7142,-13044,3413
524,4114,-6827,12342,-8354,-13687,4751
525,4920,-7210,12731,-9449,-14309,6022
526,5888,-7692,13288,-10448,-14876,7170
527,6858,-8243,13885,-11291,-15231,8173
528,7600,-8784,14365,-11948,-15253,9024
529,8087,-9247,14752,-12385,-15117,9679
530,8401,-9598,15171,-12582,-15040,10122
531,8608,-9864,15495,-12590,-15040,10343
532,8723,-10108,15655,-12453,-15098,10357
533,8686,-10329,15605,-12110,-15255,10253
534,8862,-10558,15579,-11496,-15700,10026
535,9262,-10756,15483,-10729,-15965,9750
536,9632,-10988,15398,-9927,-15762,9390
537,9880,-11273,15276,-9115,-15105,8984
538,10005,-11547,15035,-8276,-14131,8607
539,10118,-11856,14800,-7384,-13056,8195
540,10212,-12199,14632,-6381,-11976,7679
541,10235,-12590,14491,-5198,-11002,7027
542,10320,-12994,14447,-3749,-10318,6249
543,10583,-13367,14518,-2013,-9916,5308
544,11121,-13665,14763,-79,-9542,4176
545,11738,-13948,15188,1948,-8810,2843
