,accX,accY,accZ,gyroX,gyroY,gyroZ
447,14058,-14408,12294,13986,9996,-5491
448,13772,-13954,12624,15864,10918,-5733
449,13288,-13427,12773,17554,11930,-6076
450,12893,-12848,12879,19076,12631,-6603
451,12716,-12124,12837,20445,12681,-7343
452,12827,-11175,12714,21677,12057,-8386
453,13254,-9947,12366,22786,11122,-9776
454,13683,-8561,11732,23784,10262,-11518
455,13889,-7221,10777,24682,9577,-13438
456,13836,-6008,9635,25491,8944,-15371
457,13491,-4965,8407,26219,8171,-17110
458,12919,-3983,7091,26873,7194,-18676
459,12225,-3028,5747,27463,6177,-20085
460,11313,-2236,4482,27993,5444,-21353
461,10026,-1522,3385,28471,5081,-22495
462,8275,-962,2452,28444,4776,-23522
463,6283,-513,1649,28076,4233,-24446
464,4209,-221,814,27540,3469,-25278
465,1986,-441,-67,26884,2635,-26027
466,-568,-538,-1218,26549,1719,-26419
467,-3483,-642,-2388,26234,671,-25967
468,-6338,-766,-3446,25550,-700,-24427
469,-8981,-1048,-4386,24195,-2411,-21409
470,-11106,-1431,-5209,22082,-4106,-16957
471,-12349,-1709,-5740,19177,-5466,-11984
472,-13002,-2057,-5838,15545,-6171,-7509
473,-13360,-2613,-5808,11682,-6544,-3481
474,-13137,-3006,-6245,8454,-7179,143
475,-11843,-3372,-6286,5355,-7976,3405
476,-9993,-4058,-5712,1927,-7952,6341
477,-7943,-5311,-4721,-1542,-7022,8984
478,-6094,-6277,-4279,-4664,-5940,11362
479,-2208,-8926,-1229,-7474,-5612,13503
480,1289,-11008,1477,-10004,-4114,15429
481,3122,-11029,2838,-11171,-1446,17163
482,4504,-10362,4562,-11092,-99,18723
483,5972,-9421,6307,-10674,-135,19062
484,7135,-8344,7679,-10123,-298,18575
485,7865,-7424,8853,-9704,-227,17587
486,8322,-6575,9872,-9308,-98,16383
487,8690,-5781,10767,-8862,-83,15143
488,9077,-5034,11605,-8377,-170,13916
489,9458,-4375,12322,-7867,-251,12648
490,9783,-3856,12834,-7326,-285,11259
491,10092,-3505,13095,-6740,-375,9654
492,10405,-3364,13086,-6124,-697,7744
493,10730,-3466,12903,-5553,-1405,5515
494,11089,-3785,12652,-5063,-2474,2994
495,11477,-4205,12287,-4652,-3635,327
496,11784,-4601,11818,-4264,-4607,-2372
497,11886,-4909,11344,-3853,-5291,-5005
498,11644,-5019,10769,-3316,-5699,-7416
