meanaccX,maxaccX,minaccX,varaccX,medianaccX,25thpaccX,75thpaccX,meanaccY,maxaccY,minaccY,varaccY,medianaccY,25thpaccY,75thpaccY,meanaccZ,maxaccZ,minaccZ,varaccZ,medianaccZ,25thpaccZ,75thpaccZ,meangyroX,maxgyroX,mingyroX,vargyroX,mediangyroX,25thpgyroX,75thpgyroX,meangyroY,maxgyroY,mingyroY,vargyroY,mediangyroY,25thpgyroY,75thpgyroY,meangyroZ,maxgyroZ,mingyroZ,vargyroZ,mediangyroZ,25thpgyroZ,75thpgyroZ,label
-250.08,10420,-9974,27842585.6736,1060,-3718.0,2353.0,-11639.16,-6450,-21598,17313194.6144,-11206,-13091.0,-8329.0,1284.64,7269,-6412,25309702.1504,1402,-3093.0,6572.0,-1883.76,12271,-17956,97860467.5424,-3510,-9896.0,7679.0,5731.32,13465,-998,17526726.6976,5358,2747.0,8307.0,-3972.68,7857,-22229,137150878.6976,3575,-17345.0,6395.0,1
2837.8,9380,-6904,24622113.52,4490,-820.0,6777.0,-22288.6,-18534,-26170,5826005.04,-22190,-24393.0,-20137.0,1485.2,8164,-8812,36674192.56,3540,-4289.0,7084.0,-6548.96,12586,-16275,113045358.3584,-13566,-15246.0,3247.0,2021.6,9541,-4913,16471959.68,1527,-295.0,4392.0,482.76,9761,-19981,99544856.50239998,4263,-4178.0,8083.0,1
1427.6,8824,-7041,17835753.28,2005,-1028.0,4098.0,-10072.2,-6245,-14845,6904584.32,-10044,-11957.0,-7613.0,2417.8,9261,-6260,27087953.84,5279,-2983.0,6632.0,-4838.16,10227,-20761,104164408.8544,-8194,-11981.0,6737.0,4575.4,16437,-4902,37766274.32,4367,-70.0,6105.0,-1410.04,10011,-22261,113889171.7184,4513,-8275.0,5610.0,1
425.12,8863,-7241,14996479.625599999,690,-1253.0,2247.0,-12196.4,-6209,-22121,22356602.72,-12084,-15336.0,-7371.0,1697.36,8494,-8052,26368441.3504,4890,-2250.0,5833.0,-5360.64,9611,-20122,80715212.3104,-8413,-10544.0,3319.0,2972.2,9440,-7288,21648716.880000003,3319,857.0,6771.0,-2501.52,8162,-20215,84995192.8896,1895,-8558.0,3957.0,1
-1507.36,8501,-11716,34659704.3904,-1050,-6089.0,3591.0,-15907.64,-7515,-21986,24563830.5504,-16710,-20694.0,-11734.0,339.04,9481,-8584,31168252.8384,-741,-3194.0,4833.0,-5108.72,10766,-20264,125266575.1616,-4016,-17487.0,5344.0,3722.44,12638,-919,22879550.5664,1765,-172.0,7299.0,-1099.68,11658,-20418,159624253.3376,4831,-14881.0,10937.0,1
2581.6,9039,-4472,21712239.52,1723,-1326.0,7494.0,-17727.48,-14512,-20176,2559730.6496,-17870,-18912.0,-16377.0,2450.08,8197,-5187,22940139.0336,3197,-2357.0,7166.0,-10937.96,12426,-21608,112645529.6384,-15132,-19417.0,-5064.0,874.16,9920,-6147,24458279.8944,2020,-4508.0,4887.0,3760.8,10236,-20865,83549213.19999999,7770,2657.0,9586.0,1
1238.84,9205,-6530,25203567.0944,1723,-3357.0,6242.0,-19671.28,-14183,-23117,7850300.6816,-20066,-21930.0,-17573.0,1811.08,10232,-6821,37217098.3136,640,-3522.0,8706.0,-6314.6,12512,-20237,148873422.23999998,-10980,-16902.0,6250.0,-1071.8,5105,-6728,9899946.48,-1491,-3146.0,213.0,1647.92,12067,-19828,130619705.35359998,7033,-7109.0,10721.0,1
188.92,8248,-6211,13256857.433600001,883,-2415.0,2677.0,-10772.68,-4421,-22308,24947932.2976,-10894,-13645.0,-6033.0,2656.36,9744,-7249,41719426.5504,3222,-3557.0,9211.0,-3360.68,14803,-12502,98017838.8576,-10269,-11141.0,5634.0,1883.24,7654,-2258,6858695.5424,1953,-246.0,3227.0,-2368.8,7042,-20913,94508862.0,1917,-9254.0,5197.0,1
514.52,9128,-5810,18521117.369599998,-987,-2628.0,3291.0,-13397.44,-7919,-22373,15221795.5264,-13407,-16408.0,-10057.0,2608.48,11379,-7017,30908988.0896,3879,-2525.0,6221.0,-8576.24,9912,-22290,103150642.34239998,-9507,-16776.0,-1737.0,1606.6,8516,-8410,27732306.56,2705,-2131.0,5991.0,-2148.8,9301,-22024,86587531.28,943,-4887.0,2798.0,1
4376.32,8864,1310,4207192.8576,4682,2393.0,5173.0,-6923.76,-1292,-20118,34246656.9824,-4358,-10671.0,-1903.0,2219.36,5243,-557,2547905.0304,2106,848.0,3672.0,-109.72,8948,-8984,27091369.321599998,-1451,-3897.0,3685.0,-4640.24,3066,-12427,21685100.7424,-4392,-7974.0,-1272.0,-1620.96,29,-3638,1060172.2784,-1402,-2374.0,-973.0,4
5968.8,9685,2910,3655681.2,6474,3826.0,7472.0,-6335.04,-272,-19240,31910941.078399997,-4587,-9491.0,-1608.0,6437.16,11210,3023,5484687.8944,5820,4950.0,7961.0,452.44,10289,-5453,26488101.3664,-1492,-3731.0,4204.0,-6103.68,1160,-11748,12072522.9376,-6111,-8647.0,-3564.0,-1233.64,856,-2857,706871.1104,-1301,-1600.0,-750.0,4
5468.76,8962,2283,3999675.6224,6037,3222.0,6851.0,-6747.92,95,-21337,47112954.1536,-4124,-11585.0,-589.0,4914,8091,3630,2291843.12,4085,3732.0,5749.0,1030.24,10577,-5957,29594966.1824,-613,-3753.0,5367.0,-4391.08,4469,-13745,24533291.6736,-3081,-8709.0,-828.0,-1935,1187,-3564,1749835.12,-2194,-3362.0,-862.0,4
7362.28,10367,3679,3310685.4016,7710,6588.0,8697.0,-6633.32,-224,-20410,39932962.9376,-4414,-10897.0,-1064.0,6226.24,9379,4115,2401861.8624,5763,5158.0,7191.0,1014.04,9711,-5877,26444560.278399996,-496,-3245.0,5377.0,-1691.48,7172,-12118,25064941.9296,-1278,-5357.0,2263.0,-1839.76,146,-3306,1028206.1824,-2047,-2537.0,-1134.0,4
7277.56,10026,4049,2298664.8864,7410,6957.0,8158.0,-7888.12,-2166,-20665,33549164.745600004,-5258,-11462.0,-3222.0,5645.56,7718,4273,976140.1664,5491,4923.0,6151.0,-512.36,9509,-14725,48753036.950399995,-329,-4768.0,5112.0,-3126.76,3845,-11913,23754145.1424,-2298,-7077.0,1378.0,-2905.56,294,-6119,3555601.6864,-3105,-4735.0,-1141.0,4
6327,8401,3091,2020632.56,6621,5886.0,7312.0,-7520.2,-2127,-19979,29844734.4,-5297,-10820.0,-3014.0,7833.48,9822,5695,1762876.8896,7836,6651.0,9067.0,287.24,10340,-11089,36072096.9824,-658,-3669.0,4872.0,-4491.4,-888,-12692,9745547.2,-3205,-6537.0,-2161.0,217.6,3357,-931,1512198.2400000002,-286,-503.0,-72.0,4
6081.04,10242,2533,3947441.8784000003,5705,4887.0,6708.0,-7142.32,-1727,-19921,30192218.7776,-5183,-10573.0,-2438.0,6567.32,9227,4516,2565298.6176,6089,5192.0,8223.0,559.16,10024,-7225,29124082.6144,-1024,-3711.0,4478.0,-4753.48,1993,-10833,12144014.9696,-4611,-7855.0,-1835.0,-1242.16,495,-2137,560494.4544,-1377,-1933.0,-547.0,4
6325.2,9725,1651,3708494.56,7147,5147.0,7608.0,-7374.6,-1428,-19980,33396284.080000002,-5328,-11112.0,-2356.0,5606.4,9815,1919,6555857.04,5166,3674.0,8111.0,290.04,8942,-6253,22058270.9984,-1111,-3610.0,3939.0,-4428.56,1362,-11630,13244230.0064,-3107,-7093.0,-1330.0,-1201.48,1187,-2647,850933.9296,-1513,-2039.0,-467.0,4
7856.08,11405,3747,3541333.7536,8356,7370.0,8761.0,-7129.48,-1613,-18636,29444741.1296,-5290,-10905.0,-2257.0,7302.92,9953,5090,2598328.7936,7183,5751.0,8506.0,893.04,8621,-6307,23364534.1984,-261,-3095.0,5274.0,-3135.48,855,-9545,11138405.4496,-3028,-5314.0,238.0,141.32,2712,-1378,1222953.9775999999,23,-788.0,891.0,4
5024.28,7867,1193,2310879.8016,5200,4548.0,5499.0,-7176.4,-2331,-19014,24654701.44,-5084,-10131.0,-3212.0,6865.68,9993,3756,4404721.5776,6920,5082.0,8615.0,-334.76,10020,-10504,32691723.7824,-1433,-4228.0,4083.0,-3315.8,1618,-12198,9669057.200000001,-2311,-3989.0,-1495.0,-777.6,1940,-1760,508064.95999999996,-819,-1110.0,-762.0,4
8763,10246,6841,1465094.4,9032,7561.0,9982.0,-12837.16,-9046,-19429,6329734.4544,-13242,-14415.0,-10579.0,-2240.2,1585,-5571,6916082.48,-2686,-4823.0,573.0,-9528.6,-4063,-19196,21074453.04,-7589,-12220.0,-7168.0,1649.44,13093,-11185,56626067.2864,2413,-4161.0,7921.0,5293.76,14129,-5519,45386106.5024,6752,-1878.0,11396.0,5
8146.88,9727,6157,1038109.4656,7848,7400.0,9269.0,-10082.68,-6378,-14392,8325776.3776,-10225,-12776.0,-7147.0,-4470.6,1915,-8348,15316679.44,-6526,-8073.0,-468.0,-10494.72,-3944,-20394,24941884.121600002,-8973,-14204.0,-7386.0,3283.12,14842,-10853,67454411.3856,5609,-4826.0,9687.0,4827.56,13378,-5157,46067169.686400004,7006,-2443.0,11504.0,5
7514.44,9322,5845,1256515.3664,7435,6466.0,8614.0,-11155.16,-7213,-14962,7750334.7744,-11456,-13808.0,-8499.0,-3277.72,2033,-7764,13683175.1616,-3717,-7025.0,550.0,-9933.36,-4377,-19834,18698873.7504,-8768,-10524.0,-7909.0,3235.8,15279,-10687,56695292.8,3337,-139.0,8778.0,6323.72,15195,-3880,44612971.0816,7635,-841.0,12814.0,5
7540.84,9675,5487,1066623.3344,7551,6792.0,8222.0,-10812.52,-6986,-15112,8957182.8096,-11009,-13793.0,-7735.0,-3681.6,1535,-7681,11857199.520000001,-4656,-7076.0,-137.0,-10411.36,-3799,-20404,20677079.4304,-9437,-11178.0,-8253.0,2493.48,14897,-9792,52065134.8896,1999,-688.0,8254.0,5550.8,14547,-4976,47963278.96,6828,-2079.0,11756.0,5
6813.36,9799,4835,2318094.4704,6435,5811.0,7851.0,-9030.92,-5307,-14635,9128394.3136,-9486,-11659.0,-5631.0,-7827.6,2447,-11906,19362895.44,-10088,-10908.0,-5500.0,-9089.12,-2703,-16615,18232982.1056,-7845,-13223.0,-5927.0,-5200,15898,-17073,98212587.84,-8898,-12507.0,1025.0,-1086.68,12359,-12075,40022090.6976,143,-5175.0,1277.0,5
7744.92,8985,5672,1246399.3536,8401,6614.0,8614.0,-8285.6,-4526,-13352,9448454.4,-8140,-11205.0,-4990.0,-4513.6,2540,-10005,25232038.080000002,-6001,-9477.0,1125.0,-11051.8,-5819,-18220,10067221.36,-10669,-11822.0,-9382.0,2781.92,15766,-8105,53151303.3536,776,-2585.0,9446.0,5286.2,12735,-3434,35647641.52,7249,-1362.0,11077.0,5
8646.28,10963,6312,2777415.6416,8690,6834.0,10335.0,-9808.44,-6339,-14403,7070696.4064,-9885,-12222.0,-7072.0,-4132.56,1574,-8210,13727314.0864,-5954,-7760.0,-291.0,-11793.28,-6823,-19894,14989602.0416,-10449,-13948.0,-9452.0,2197.28,14402,-10004,55421205.401599996,1666,-3538.0,8229.0,5252.8,14474,-4582,47718707.12,7645,-2249.0,11575.0,5
7273.68,8682,5427,1126728.2176,7736,6237.0,8135.0,-10006.56,-6198,-15045,8161222.9664,-10232,-12574.0,-7030.0,-3610.08,3320,-8487,21778691.1936,-6391,-7832.0,1660.0,-13923.44,-8566,-20711,10791281.1264,-13875,-14770.0,-12183.0,2796.56,16448,-11556,72584439.6064,2399,-3817.0,10168.0,5160.92,13638,-4837,45367310.313599996,7484,-1786.0,11709.0,5
7816.2,10108,5920,2252055.68,7382,6342.0,9482.0,-8680.2,-4582,-15290,10977508.64,-8255,-11407.0,-5296.0,-5014.4,1641,-8309,11254818.4,-6694,-7752.0,-2497.0,-14036.2,-8319,-21550,18693170.64,-12132,-18219.0,-10600.0,1992.68,16092,-11840,86239056.7776,1391,-6364.0,11300.0,3693.4,15170,-5975,65657768.48,394,-3657.0,12929.0,5
6932.84,8939,4969,1431947.7344,7286,5648.0,7797.0,-10500.08,-6231,-15063,9980938.0736,-10632,-13418.0,-6978.0,-5029.08,974,-8677,12846086.6336,-7197,-8485.0,-1377.0,-9386.52,-1669,-19810,28285176.0896,-7858,-13184.0,-6623.0,2976.24,16512,-9702,60371963.9424,2103,-4113.0,9757.0,6063.16,14722,-2115,37643126.5344,6592,-373.0,12267.0,5
918.72,10347,-987,6773757.3216,-104,-610.0,1026.0,-163.56,11267,-22318,111595033.6864,3334,-6982.0,8708.0,4603.24,6016,2252,1473662.1824,4795,3693.0,5705.0,-7443.24,-6830,-8264,190623.8624,-7365,-7746.0,-7090.0,2556.8,6140,462,3431466.64,2018,820.0,3918.0,-7797.84,-742,-18693,32838155.4944,-5751,-11733.0,-3183.0,3
4949.36,7659,-1209,9370682.2304,6299,3644.0,7336.0,1724.68,11293,-12433,73348345.8176,3755,-6712.0,10094.0,7478.44,9240,5641,1619833.2064,7339,6423.0,8654.0,-12859.64,-6961,-18140,14652567.7504,-12967,-16642.0,-9648.0,668.52,2637,-3807,3383198.0896,1227,377.0,1857.0,13690.72,20439,446,37603829.7216,15640,10652.0,18756.0,3
2567.84,14382,-1028,13023904.294400001,1565,355.0,3147.0,-985.36,8245,-23373,96147127.4304,3592,-6759.0,6874.0,3838.76,4897,2723,461370.1824,3703,3415.0,4409.0,-10056.12,-7846,-13514,3336185.1456,-9603,-11646.0,-8402.0,1646.56,4223,-3204,2951528.7264,1530,537.0,2923.0,-6148.64,12929,-20140,84482977.5104,-6336,-12975.0,-1082.0,3
6241.36,7715,3164,1331564.5504,6244,5479.0,7407.0,-10319.48,3019,-15056,26798450.3296,-12535,-14173.0,-8357.0,5765.64,7196,3882,985120.6304,5804,4890.0,6779.0,-11746.88,-8113,-15403,5912661.7056,-11865,-14029.0,-9515.0,-1363.08,3277,-3843,5602145.8336,-2435,-3055.0,738.0,12997.2,21727,3390,39322597.28,14109,6921.0,18539.0,3
5695.8,11697,71,10896695.44,6534,2858.0,8456.0,-9764.92,-1528,-21223,31363627.1936,-10764,-13857.0,-4157.0,3631.88,6035,1984,2342159.1456,2768,2329.0,5442.0,-12624.68,-9399,-16569,4232248.2176,-12728,-13787.0,-11018.0,1281.84,4252,-2325,3077751.5744000003,1684,-70.0,2471.0,4053.4,20685,-18701,207323219.28,9981,-10993.0,16541.0,3
3989.88,14040,1686,9718562.5056,2606,1895.0,4282.0,369.16,13093,-22396,125956572.6144,3605,-7132.0,10623.0,3439.84,3919,2611,170871.0144,3531,3172.0,3798.0,-9059.44,-7096,-12249,2749138.0064,-8655,-10434.0,-7429.0,-62.04,1252,-5365,2068530.8384,242,50.0,618.0,-8423.48,-1535,-18995,34678392.8896,-6703,-13379.0,-2892.0,3
2876.04,8087,952,5023583.3984,1629,1317.0,4111.0,13478.96,14683,9864,1763574.9184,13967,13262.0,14437.0,4248.44,6165,3556,508318.88639999996,3943,3858.0,4425.0,-7726.84,-6763,-10017,1133228.5344,-7137,-8455.0,-6869.0,1675.44,3849,56,2325568.0064,1831,103.0,3100.0,3838,12340,-1383,23163741.84,2199,-717.0,8302.0,3
6817.52,9913,1375,9015832.8896,7867,3718.0,9323.0,-16699.4,-12398,-22859,5692490.16,-17123,-18102.0,-15375.0,2684.56,4749,288,2711438.5664,3494,975.0,4083.0,-12936.48,-9192,-15734,3952508.9696,-13101,-14591.0,-11416.0,589.12,5083,-2600,5449869.9456,1197,-1898.0,2457.0,4884.68,17117,-17303,113457212.1376,8286,-488.0,13130.0,3
3597.6,10700,1674,3733260.7199999997,2995,2525.0,3729.0,-88.56,8766,-21673,90148603.7664,4322,-5541.0,7407.0,2613.28,3265,1743,178141.6416,2677,2406.0,2963.0,-8964.2,-7525,-11058,1226244.0,-8734,-9715.0,-7999.0,1778.6,5571,-1448,4410318.4,1613,113.0,3537.0,-5435.96,13368,-18292,80611656.6784,-6007,-12280.0,-544.0,3
8049.16,10211,5514,2222643.7344,8167,6673.0,9480.0,-9005.36,3988,-14654,31308089.8304,-11232,-13465.0,-6047.0,4520.4,5342,3551,302974.64,4500,3992.0,4981.0,-9963.36,-7362,-12489,3378700.8704,-10194,-11644.0,-8074.0,-1683.76,772,-2923,1491699.7024,-2152,-2687.0,-1115.0,14241.64,22522,4201,39247079.9904,15308,8192.0,20039.0,3
9485.2,11815,6637,2978787.68,9558,7942.0,11051.0,-4871.48,8965,-13578,54227153.8496,-7048,-11455.0,1165.0,3639.36,4292,2218,461030.4704,3964,3197.0,4157.0,-8072.36,-7212,-8899,330338.63039999997,-8027,-8652.0,-7515.0,315.24,1776,-1115,1068142.8224,335,-759.0,1303.0,15162.84,20347,6584,19330221.4144,16169,11885.0,19123.0,3

9130.72,11356,5402,4441715.4816,10448,7135.0,10703.0,-6766.64,-713,-18527,24517907.270400003,-4735,-9235.0,-3510.0,-7151.28,-1133,-13092,17527824.8416,-8847,-10951.0,-2314.0,-14741,-11480,-19435,6542308.8,-13955,-16880.0,-12499.0,-4465.48,1138,-11493,12632952.809600001,-4874,-6094.0,-1472.0,-5859.6,-1648,-10893,7715662.56,-4813,-8192.0,-4071.0,5
9252.84,12103,4690,4885443.1744,9885,9132.0,10607.0,-7252.08,-1570,-18868,21157264.4736,-6581,-8701.0,-3791.0,-5768.28,243,-11063,11645378.9216,-7142,-8110.0,-2714.0,-13507.52,-8128,-19640,16184238.2496,-13781,-17038.0,-9232.0,-2551.44,3890,-8507,12216583.2064,-1640,-6265.0,-29.0,-6615.84,212,-10626,6853967.7344,-7714,-8067.0,-5131.0,5
9636.28,13001,4732,8142804.1216,11007,6846.0,11489.0,-7918.68,-2035,-19053,22900701.2576,-6419,-9772.0,-4756.0,-4840.52,1109,-10958,16760744.5696,-6869,-8029.0,270.0,-13320.12,-9047,-19410,12284775.1456,-12723,-16680.0,-9951.0,-3779.12,696,-8391,8999353.1456,-3375,-7054.0,-1150.0,-8407.32,-3025,-13101,7090765.8976,-8712,-9890.0,-6925.0,5
9260.8,11450,5976,2698061.84,9691,8517.0,10006.0,-6250.64,-1533,-16532,16868372.1504,-5162,-8102.0,-2648.0,-6535.76,-108,-11487,13997630.7424,-8022,-9459.0,-3245.0,-14180,-6406,-20008,12349192.48,-12993,-17119.0,-11623.0,-3584.72,5738,-7742,13231191.5616,-4653,-6747.0,-953.0,-6044.92,2456,-9733,9361701.7536,-7488,-7957.0,-3956.0,5
7996.64,10049,4210,2968312.3104,8499,7931.0,8982.0,-6009.72,-982,-17416,20261863.4016,-5167,-7449.0,-2048.0,-7211.88,459,-13082,21192882.5856,-8692,-11006.0,-2091.0,-14330.8,-7783,-20436,13334241.6,-13898,-17628.0,-11379.0,-3687.28,3162,-10396,14507831.8816,-2746,-6955.0,-939.0,-6471.84,-64,-10106,7617867.4944,-7491,-8616.0,-4400.0,5
10188.8,13568,5913,6283310.08,11045,8003.0,11655.0,-5932.04,72,-18509,25246081.958399996,-4401,-7671.0,-3112.0,-5776.04,236,-10946,15781187.5584,-7549,-9125.0,-1417.0,-13693.8,-10512,-18534,7782343.04,-12552,-16260.0,-11327.0,-3206.36,-488,-7087,2679293.1104,-3217,-4296.0,-1945.0,-7349.76,-2777,-10670,5369733.7824,-8431,-8574.0,-5595.0,5
8154.44,9096,5338,1273038.6464,8597,8105.0,8847.0,-4641.2,5,-16434,16187879.759999998,-4531,-5539.0,-1587.0,-8392.96,-1878,-13302,11901730.5984,-9278,-11022.0,-7194.0,-15286.92,-3727,-21822,19444209.7536,-15329,-18478.0,-13852.0,-1342,5094,-5937,11010127.52,-1369,-4629.0,675.0,-4537.04,4011,-7881,10380346.5184,-5134,-7445.0,-2928.0,5
9055.52,11585,5289,2554490.6496,9014,8664.0,10201.0,-6135.84,-2201,-14719,9494349.3344,-5891,-7294.0,-3623.0,-7024,296,-11667,10569525.2,-8176,-9060.0,-6837.0,-10898.76,4542,-19920,47298484.9024,-12037,-15688.0,-9740.0,-2147.12,4539,-9511,14537203.2256,-1498,-4681.0,-112.0,-4109,11413,-9522,34780102.24,-6102,-8541.0,-2544.0,5
8992.56,11153,4729,4581666.9664,9959,8056.0,10258.0,-6138.96,-606,-18802,23436602.998400003,-5163,-6925.0,-2287.0,-7477.8,-721,-13153,18500176.56,-8741,-11063.0,-2539.0,-15368.72,-8358,-20159,7622819.4015999995,-14829,-16943.0,-14007.0,-2090.2,2382,-5786,6932257.92,-3117,-4204.0,364.0,-6003.36,-970,-9653,5416428.1504,-6357,-7242.0,-4557.0,5
9031.88,11741,3162,6502143.7056,10114,8872.0,10371.0,-7384.4,-1885,-18691,21973200.56,-7347,-8894.0,-3165.0,-6456.32,197,-11289,15070058.9376,-7821,-9369.0,-2793.0,-14937.6,-6732,-21323,14989326.879999999,-14233,-18191.0,-12156.0,-3046.64,1801,-6207,4511912.3104,-3744,-4586.0,-1429.0,-7690.48,-387,-11495,8438220.1696,-8740,-9540.0,-6222.0,5
9461.64,12546,3972,6220267.5104,10419,9118.0,10661.0,-7732.36,-2433,-18220,19259924.2304,-7152,-9791.0,-3472.0,-6241.04,-396,-11206,12636646.4384,-7378,-8755.0,-2917.0,-14263.88,-6171,-20709,15203558.1856,-13350,-17599.0,-11286.0,-3060.4,2906,-5325,4803910.239999999,-3905,-4451.0,-2205.0,-6926.92,409,-10692,7248560.3936,-7589,-8260.0,-6004.0,5
9143.36,12111,4152,6572666.070400001,10347,7312.0,11134.0,-10285.4,-5312,-16533,7845035.68,-9894,-12485.0,-8085.0,-5174.08,447,-11686,16927606.2336,-4768,-9205.0,-1392.0,-12894.36,-9127,-20384,15134559.6704,-11220,-16417.0,-9826.0,-3033.16,-2145,-4035,392413.9744,-2917,-3490.0,-2420.0,-6448.12,-4765,-9152,1404094.5056,-6300,-7131.0,-5498.0,5
9307.84,12076,5185,4067144.2944,10086,9252.0,10362.0,-6802.68,-2568,-17372,14535591.7376,-6220,-7994.0,-3800.0,-5828.64,439,-10375,10872068.2304,-7269,-8245.0,-4159.0,-12420.56,1309,-20356,36615859.2064,-12467,-17219.0,-10824.0,-953.48,4704,-6218,11830282.6496,-1439,-3524.0,1848.0,-4848.28,10319,-9962,33264606.841599997,-7336,-8939.0,-2660.0,5
9731.92,13080,5635,2778019.2736,9520,9349.0,10647.0,-7282.36,-3195,-16677,11209536.870399999,-7291,-8781.0,-4435.0,-7363.88,-417,-10877,7349627.3056,-7652,-8872.0,-7133.0,-12787.44,2640,-21407,53928626.8864,-14532,-18742.0,-8598.0,-1576.28,4251,-6258,12956747.0816,-2100,-5029.0,1600.0,-3066.24,14110,-9979,57394040.4224,-6160,-9297.0,593.0,5
9580.4,11347,5227,2055940.32,9713,9295.0,10594.0,-7448.32,-3110,-16608,12408955.897599999,-8072,-9717.0,-4215.0,-7315,-486,-11169,8830463.84,-7713,-9052.0,-7075.0,-14547.64,-496,-21387,32735704.630400002,-15490,-18811.0,-13439.0,-1051.92,4359,-5355,8548564.0736,-1255,-3558.0,856.0,-5999.88,8238,-11340,26534600.6656,-7777,-9684.0,-4220.0,5
8710.92,10442,4930,2605020.5536,9389,8721.0,9703.0,-6532.04,-2758,-17259,14612186.918399999,-5279,-7826.0,-3856.0,-7480.12,-323,-13605,17045487.2256,-8300,-10145.0,-5012.0,-14882.6,-1723,-21893,24823218.08,-14399,-18620.0,-13681.0,-2522.48,3176,-5876,7704086.329599999,-3973,-4933.0,-421.0,-5434.44,3768,-8990,11907424.326399999,-7346,-7836.0,-3606.0,5
9768.84,13228,4010,8589687.9744,10950,8132.0,11588.0,-6957.72,-2022,-19468,22324938.041599996,-5664,-7452.0,-3469.0,-6462.52,-13,-12081,17260653.0496,-7669,-9693.0,-1702.0,-14884.2,-7512,-20541,11144043.76,-14179,-17489.0,-12469.0,-2313.84,1851,-5569,3577826.9344,-2221,-3537.0,-1196.0,-7253.32,-521,-10036,5620453.4176,-7781,-8929.0,-6797.0,5
8957.84,10879,4823,3018627.0144,9270,8714.0,10005.0,-6155.36,-2644,-17619,14345335.5904,-4685,-6775.0,-3678.0,-7818.04,153,-11581,11897452.5184,-9098,-9877.0,-8108.0,-13659.84,2699,-21303,48262486.5344,-15459,-18466.0,-12067.0,-1839.08,6073,-6698,14884582.3936,-3303,-4830.0,949.0,-4533.04,11290,-10877,37819090.598400004,-7173,-8693.0,-2363.0,5
8486.08,10515,3637,3993956.8736,9238,8761.0,9471.0,-6799.16,-1253,-18335,21809027.3344,-6484,-7931.0,-2343.0,-7133,168,-11729,16791914.64,-8555,-10189.0,-3519.0,-15763.36,-6548,-21947,15653781.3504,-14938,-19266.0,-13463.0,-2995.16,3340,-5805,6447464.694399999,-4270,-4848.0,-1300.0,-6591.32,305,-9035,6239114.1376,-8014,-8318.0,-5406.0,5
8759.08,10967,4904,3043370.4736,9432,8928.0,9662.0,-6824.2,-2530,-17300,15545979.599999998,-6034,-8091.0,-3870.0,-6531.68,113,-11519,13417232.3776,-7942,-9038.0,-3809.0,-14923.12,-3050,-21511,20104284.4256,-14836,-18247.0,-13121.0,-2533.36,4418,-6352,7223112.470400001,-2889,-4789.0,-1472.0,-5968.44,3211,-9158,10990955.6864,-7628,-8372.0,-4087.0,5
8524.16,10877,4788,3545727.9744,9136,8730.0,9501.0,-6515.92,-2503,-17107,14418708.3936,-5484,-7852.0,-3698.0,-6528.32,1561,-11559,18086603.5776,-8252,-9514.0,-3157.0,-14159.56,-2223,-20745,20784475.3664,-13932,-17497.0,-12504.0,-2564.36,3626,-7836,11480692.3904,-2448,-6051.0,-404.0,-5845.56,4051,-10047,13311647.286400001,-7614,-8332.0,-3949.0,5
8754.68,10666,4624,2994128.2176,9337,8932.0,9623.0,-7494.2,-2833,-18245,15664461.6,-7249,-8903.0,-4024.0,-8262.88,-418,-13286,18434644.5856,-9264,-11765.0,-5600.0,-15525.76,-3890,-21172,18955111.9424,-15240,-18696.0,-14024.0,-1607.92,7422,-5072,11643458.5536,-2394,-4779.0,-392.0,-6037,3091,-9618,10527298.16,-7684,-8203.0,-4540.0,5
9901.4,12965,4101,5774515.44,10286,9599.0,11096.0,-8171.96,-4258,-16213,10052254.6784,-8143,-10179.0,-5097.0,-5975.08,1407,-10413,13888639.5936,-7349,-8749.0,-4003.0,-14032,-3492,-20131,19775012.4,-14292,-17892.0,-11286.0,-1311.96,6073,-6638,9967139.3984,-1705,-3219.0,-390.0,-6741.16,4230,-10951,14854490.294400001,-8144,-9181.0,-5389.0,5
9764.68,11701,6466,1830301.8976,10222,9266.0,10554.0,-6023,-2226,-16038,11717342.48,-4915,-7509.0,-3727.0,-6752.92,-1265,-10688,6598566.1536,-7783,-8062.0,-6860.0,-13370.76,1451,-19948,31574690.1024,-14392,-17464.0,-12809.0,-1903.12,3564,-6035,6983156.1856,-2314,-3833.0,-943.0,-5628.24,8408,-11599,26383432.5024,-7458,-9223.0,-3586.0,5
8454.48,11285,3714,5018835.6896,9226,8668.0,9543.0,-7946.44,-4508,-18399,13924811.526400002,-6882,-9227.0,-5024.0,-7522.44,-437,-11932,14989454.0064,-8791,-10196.0,-5335.0,-13106.12,834,-21357,32236290.1056,-13440,-17128.0,-11591.0,-607.32,5691,-4622,7489906.137599999,-1029,-2182.0,1094.0,-4481.88,8703,-9085,21566230.265600003,-6397,-7527.0,-2933.0,5
5643.76,7080,3280,1579846.1824,6019,4266.0,6691.0,-15970.44,-11957,-21529,7678787.6864,-16021,-18187.0,-13379.0,-6924.68,641,-12801,24339563.6576,-9431,-10872.0,-1384.0,-3907.36,7140,-13901,47499926.0704,-3008,-10342.0,2027.0,-4983.28,4796,-10175,14744756.9216,-5221,-8362.0,-2248.0,-883.88,3338,-7293,8384579.2256000005,-215,-604.0,708.0,5
