,accX,accY,accZ,gyroX,gyroY,gyroZ
619,6656,-16719,-492,5497,-5027,8386
620,6446,-16670,-270,4736,-4900,7578
621,6225,-16630,-88,4065,-4522,6799
622,6059,-16610,101,3464,-4042,6054
623,5912,-16585,296,2966,-3393,5299
624,5739,-16557,433,2555,-2491,4542
625,5554,-16531,460,2160,-1501,3837
626,5438,-16531,353,1728,-700,3200
627,5587,-16610,210,1238,-200,2628
628,5969,-16774,135,773,324,2005
629,6363,-16920,68,381,1437,1228
630,6583,-17062,-328,-86,3226,252
631,6838,-17395,-770,-909,4945,-871
632,7196,-17914,-1050,-1938,6209,-2204
633,7625,-18679,-1268,-3120,7124,-3785
634,8198,-19564,-1500,-4477,7626,-5681
635,8844,-20427,-1682,-5872,7440,-8042
636,9598,-21257,-1748,-7340,6974,-10514
637,10252,-21842,-1776,-8685,6831,-12740
638,10676,-22129,-1857,-9869,7016,-14742
639,10919,-22164,-1998,-10981,7052,-16545
640,11114,-21950,-2038,-12062,6705,-18167
641,11288,-21513,-2117,-13026,6238,-19627
642,11493,-20913,-2344,-13893,5842,-20941
643,11655,-20169,-2554,-14681,5344,-22124
644,11845,-19301,-2695,-15397,4881,-23188
645,12017,-18521,-2822,-16042,4464,-24146
646,12171,-17818,-2936,-16622,4088,-25008
647,12310,-17186,-3039,-17144,3750,-25784
648,11473,-16041,-2635,-16826,4199,-26482
649,10719,-15010,-2272,-16540,4603,-27111
650,10041,-14083,-1944,-16282,4967,-27676
651,9256,-12416,-1427,-15232,5178,-27286
652,8300,-10779,-1054,-14032,5526,-26455
653,7573,-9167,-691,-13151,5335,-24691
654,7379,-7373,-484,-12526,4376,-22452
655,7203,-5759,-298,-11963,3512,-20436
656,7494,-4335,-155,-11652,2168,-18386
657,7976,-3150,-22,-11183,1345,-16583
658,8437,-2099,-40,-10456,1477,-14968
659,8787,-1096,-126,-9518,1809,-13560
660,9183,-128,-248,-8525,1906,-12265
661,9563,769,-348,-7551,1952,-11067
662,9905,1578,-437,-6675,1993,-9989
663,10338,2309,-526,-5825,2005,-8880
664,10787,2952,-605,-5081,1902,-7839
665,11187,3560,-683,-4420,1736,-6867
666,11554,4099,-769,-3874,1475,-5943
667,11946,4567,-829,-3489,1024,-5070
668,12348,4978,-863,-3234,486,-4322
669,12718,5318,-889,-3042,42,-3740
670,13038,5600,-911,-2844,-206,-3287
