accX,accY,accZ,gyroX,gyroY,gyroZ
10679,-16521,987,-927,-6033,4809
10242,-16466,986,-895,-5470,3837
9849,-16416,985,-866,-4964,2962
9414,-16348,1036,-799,-4183,2049
8892,-16272,1069,-731,-3297,1207
8288,-16216,1108,-694,-2460,505
7665,-16183,1149,-662,-1853,-15
7175,-16132,1192,-603,-1568,-323
6840,-16068,1257,-541,-1476,-470
6578,-15988,1325,-484,-1362,-516
6335,-15893,1368,-443,-1150,-479
6137,-15801,1399,-432,-892,-347
6016,-15701,1440,-442,-624,-130
5970,-15603,1480,-466,-342,129
6019,-15533,1534,-498,-38,417
6156,-15488,1610,-513,311,709
6358,-15489,1739,-524,729,989
6593,-15559,1894,-506,1222,1232
6857,-15608,2035,-381,1813,1379
7156,-15591,2232,-163,2581,1373
7394,-15556,2499,47,3579,1242
7637,-15571,2776,199,4661,1033
7966,-15656,3005,374,5501,722
8262,-15733,3210,531,6257,442
9616,-15829,3175,862,6045,-309
11526,-16007,2967,1118,5698,-1396
13608,-16324,2486,1283,5652,-3140
15524,-16826,1751,1255,5891,-5660
17248,-17556,898,888,5944,-8371
18800,-18550,-108,79,5646,-10810
20197,-19972,-946,-1262,5052,-13006
21454,-21251,-1753,-2861,4302,-14982
22585,-22403,-2405,-4670,3403,-16761
23476,-23439,-2718,-6681,2074,-18361
24200,-24372,-2717,-8904,247,-19802
24560,-25212,-2472,-11290,-1453,-21098
24884,-25967,-2252,-13438,-2985,-22265
23801,-26538,-1693,-15330,-3530,-23315
22235,-26654,-977,-16761,-3535,-24260
20279,-26407,-151,-17729,-2984,-25111
18519,-26186,591,-18600,-2487,-25877
16935,-25986,1260,-19385,-2040,-26566
13992,-24451,935,-18958,1440,-27186
11343,-23070,642,-18574,4573,-27744
8658,-21025,498,-17645,5269,-27854
6241,-19184,368,-16808,5896,-27954
5029,-16471,579,-15668,5325,-25293
3938,-14028,769,-14641,4810,-22898
2957,-11830,940,-13718,4346,-20743
2073,-9852,1094,-12886,3930,-18804
1566,-7500,1694,-11845,3364,-17935
1109,-5384,2235,-10908,2854,-17154
698,-3480,2722,-10065,2396,-16451
346,-1690,3039,-9025,1859,-14534
140,-32,3372,-8077,1401,-12616
-46,1425,3682,-7258,1148,-10843
-289,2589,3960,-6531,1034,-9299
-572,3483,4195,-5822,968,-7888
-943,4057,4347,-5126,948,-6453
-1344,4264,4430,-4428,950,-4852
-1721,4168,4436,-3640,982,-2979
-2059,4081,4442,-2931,1011,-1294
-2364,4003,4447,-2293,1037,222
-2506,3347,4151,-1048,1150,3248
-2634,2756,3885,72,1251,5971
-2168,2038,3557,1397,1263,8651
-1311,1292,3297,2650,1309,11062
-540,621,3062,3778,1350,13233
805,-188,2746,5086,1731,15186
2371,-1036,2180,6447,2061,16944
3781,-1800,1669,7672,2358,18527
5882,-2779,1448,8558,2184,19951
7689,-3770,1080,9263,2450,21232
9214,-4863,680,9502,3063,22386
10510,-6325,408,9142,3587,23424
11728,-8187,217,8522,3390,24358
13348,-10064,235,7871,2386,25199
15030,-11830,344,7231,1373,25956
16544,-13419,442,6654,461,26637
17173,-14634,426,6313,901,27250
17505,-15666,529,5790,1665,27802
17624,-16432,664,5199,2359,28298
17547,-16901,722,4694,2661,28745
17478,-17323,775,4240,2932,29147
17086,-17469,911,3659,1989,27566
16589,-17484,1007,2990,1074,25494
15938,-17520,1118,2318,-86,23142
15364,-17455,1259,1797,-1720,20854
15004,-17270,1335,1431,-3300,18718
14707,-17103,1430,1091,-4459,16612
14304,-16933,1454,854,-5088,14529
13787,-16712,1407,749,-5429,12592
13246,-16475,1325,716,-5655,10909
12699,-16259,1242,708,-5756,9470
12124,-16061,1143,730,-5706,8212
11558,-15890,1011,771,-5569,7125
11054,-15748,881,801,-5412,6206
10637,-15645,770,793,-5188,5420
10254,-15588,678,741,-4860,4694
9860,-15552,600,647,-4459,3991
9481,-15525,556,493,-4060,3331
9130,-15504,570,290,-3708,2735
8813,-15506,597,74,-3346,2187
8528,-15508,621,-119,-3020,1694
8179,-15543,644,-241,-2577,1190
7824,-15535,644,-292,-2178,759
7493,-15518,655,-326,-1886,434
7228,-15502,675,-340,-1716,210
